"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"20",="3045","台灣大","99","2022","3,484","149","116","81","319","414","105","442","769","42.6","1,931","696","379","39.2","1,202","729","22.86","47"
"21",="2603","長榮","162","2022","3,429","3,919","280","77.1","4,711","4,839","540","2111","13.4","311","8,875","1,649","532","52.4","3,050","5,826","260.92","94"
"22",="2892","第一金","25.8","2022","3,412","722","487","","","","13,480","277","11","53.3","41,572","","","90.2","39,331","2,241","16.95","62"
"23",="2884","玉山金","23.7","2022","3,383","762","1,260","","","","11,245","347","61.1","137","34,796","","","41.7","32,825","1,971","13.8","62"
"24",="2207","和泰車","595","2022","3,250","156","2,398","133","2,608","2,894","313","606","1.85","174","4,066","3,016","124","82.5","3,370","696","76.47","23"
"25",="2382","廣達","83.2","2022","3,214","2,046","2,855","2,259","5,000","7,333","43.5","632","8.69","27.5","8,161","6,286","45.3","6.2","6,396","1,765","43.89","38"
"26",="3008","大立光","2250","2022","3,003","1,102","86.8","51.9","1,233","1,292","18.1","378","1.49","155","1,850","294","","0.65","299","1,551","1162.14","87"
"27",="2880","華南金","21.65","2022","2,954","575","470","","","","11,998","327","9.68","40.5","36,302","","","131","34,453","1,848","13.55","62"
"28",="2395","研華","363","2022","2,816","120","112","140","266","417","92.9","110","27.9","2.08","664","185","1.22","5.25","221","443","56.32","64"
"29",="2912","統一超","268","2022","2,786","485","92.8","217","584","851","124","344","96.7","46.7","2,332","977","10.8","89.7","1,876","456","35.07","57"
"30",="0050","元大台灣50","118.95","","2,741","","","","","","","","","","","","","","","","",""
"31",="2885","元大金","21.85","2022","2,732","763","2,023","","","","15,228","255","310","590","30,161","","","632","27,387","2,774","20.51","57"
"32",="3034","聯詠","434.5","2022","2,644","492","160","120","652","799","29.9","70.5","24.3","69.4","1,005","244","","101","350","656","107.76","77"
"33",="1101","台泥","36.4","2022","2,605","888","378","161","1,542","1,756","915","1147","279","355","4,608","752","1,150","164","2,225","2,383","29.64","45"
"34",="4904","遠傳","70.8","2022","2,307","48.9","101","29.1","215","262","69.8","403","786","57.7","1,706","289","643","49.1","1,065","642","19.42","53"
"35",="2609","陽明","65.4","2022","2,284","1,494","114","45","3,312","3,386","189","758","1.33","6.24","5,081","759","455","33.4","1,644","3,438","98.21","94"
"36",="1590","亞德客-KY","1120","","2,240","","","","","","","","","","","","","","","","",""
"37",="6488","環球晶","502","2022","2,185","805","102","85.4","907","1,096","104","395","23.7","44.6","1,695","358","713","35.3","1,152","543","124.81","77"
"38",="5876","上海商銀","44.7","2022","2,173","638","190","","","","6,315","219","19.3","101","23,254","","","32.7","20,997","2,256","35","67"
"39",="2327","國巨","496","2022","2,089","394","245","269","818","1,117","268","599","722","17.9","2,772","949","463","84.7","1,556","1,215","290.8","64"
"40",="2883","開發金","12.2","2022","2,055","1,325","1,114","","","","26,402","337","183","869","35,371","","","530","33,284","2,088","11.32","57"
"41",="3037","欣興","134","2022","2,042","615","305","128","920","1,076","122","941","6.44","2.15","2,187","549","669","33","1,260","927","57.99","74"
"42",="2379","瑞昱","397.5","2022","2,039","138","125","256","694","955","42.9","75.6","24.1","22.8","1,137","625","17.1","1.06","669","468","91.16","64"
"43",="2357","華碩","271","2022","2,013","693","926","1,425","1,675","3,222","1,040","195","20.6","31.3","4,712","2,227","1.45","22","2,443","2,269","285.93","34"
"44",="8069","元太","175.5","2022","2,001","88.4","49.6","44","202","252","219","80.3","77.1","1.95","651","134","56","1.62","209","443","38.31","79"
"45",="2890","永豐金","16.25","2022","1,973","662","902","","","","7,695","133","23.1","308","25,888","","","157","24,347","1,540","13.53","71"
"46",="1605","華新","52.8","2022","1,970","194","257","361","482","927","776","657","49.7","38.1","2,525","609","504","33","1,227","1,298","33.12","43"
"47",="0056","元大高股息","27.76","","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2022","1,936","1,718","61.3","50.3","1,863","1,949","101","1149","0.4","269","3,651","484","511","17.2","1,391","2,260","80.4","91"
"49",="2887","台新金","16","2022","1,916","315","1,537","","","","9,931","260","35.3","170","27,648","","","69.8","25,619","2,029","15.52","52"
"50",="6415","矽力*-KY","499","2022","1,903","149","17","51.1","191","245","52.8","18.6","21.7","6.41","353","24.2","0","12.9","37.8","315","80.69","85"
"51",="2408","南亞科","59.3","2022","1,837","736","66.9","234","803","1,055","61.3","849","7.67","0.72","2,022","162","","8.94","213","1,810","58.41","72"
"52",="4938","和碩","67.9","2022","1,811","846","1,916","1,994","2,852","5,025","315","797","2.25","134","6,362","3,654","472","55.8","4,217","2,146","68.43","34"
"53",="2801","彰銀","16.95","2022","1,796","518","224","","","","7,467","210","11.2","10.7","26,849","","","60.1","25,158","1,690","15.96","62"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2022","1,759","80.4","27.3","44.8","108","156","11.3","73.2","0.57","5.69","263","150","","3.6","164","99","44.92","53"
"56",="8046","南電","261","2022","1,686","200","151","58","352","413","5.14","373","","0.12","818","137","76.3","20.3","280","537","83.14","91"
"57",="2301","光寶科","70.5","2022","1,666","911","403","277","1,347","1,650","70.4","191","36.9","5.65","1,998","1,118","30","1.09","1,178","820","35.36","47"
"58",="1402","遠東新","31","2022","1,659","472","349","539","969","1,619","2,036","1721","821","143","6,578","1,582","1,958","57.1","3,861","2,717","39.05","40"
"59",="6669","緯穎","948","2022","1,657","262","211","360","473","841","1.99","21.6","1.38","6.58","888","386","94.4","9.6","501","388","221.84","49"
"60",="2633","台灣高鐵","29.4","2022","1,655","166","4.14","24.3","170","321","","1.29","3,596","20.8","4,005","290","2,451","558","3,333","673","11.96","45"
"61",="2345","智邦","294.5","2022","1,649","87","137","128","287","419","1.42","18","1.68","2.71","461","216","26.1","0.24","256","204","36.61","60"
"62",="9910","豐泰","180","2022","1,587","50.8","92.4","91","143","252","11.2","207","4.21","7.11","513","135","25.1","40.5","244","269","28.35","64"
"63",="5347","世界","95.9","2022","1,572","287","53.7","58.8","402","463","98","385","2.68","22.2","1,009","211","251","64.3","556","454","27.67","83"
"64",="3443","創意","1130","2022","1,514","58.5","30","65.6","106","196","","6.46","5.41","1.53","212","126","","1.96","131","80.6","60.15","59"
"65",="1102","亞泥","42.65","2022","1,512","435","148","86.7","1,012","1,114","1,405","398","67.9","200","3,242","710","555","10.2","1,400","1,842","45.35","45"
"66",="3529","力旺","1980","2022","1,508","30.7","2.43","","33.1","33.3","0.2","4.61","0.74","0.01","39","7.87","","0.16","8.05","30.9","41.01","95"
"67",="6409","旭隼","1615","2022","1,417","53.5","31.7","20.2","85.3","108","","44.7","0.25","1.72","160","66.3","8.32","0.02","77","83.4","95.07","68"
"68",="3481","群創","14.55","2022","1,390","685","356","359","1,267","1,653","150","1575","175","200","3,837","927","268","57.3","1,307","2,530","26.55","36"
"69",="2409","友達","18","2022","1,386","806","199","303","1,009","1,402","350","1788","114","49.5","3,868","972","817","19.2","1,954","1,914","24.16","38"
"70",="2618","長榮航","26.1","2022","1,380","674","104","36.8","801","847","58.9","1236","12","169","3,195","776","1,208","206","2,233","962","16.41","45"
"71",="6770","力積電","34.6","2022","1,366","641","80.5","117","722","870","","698","3.33","63.2","1,735","375","156","128","782","953","23.79","77"
"72",="6446","藥華藥","451","2022","1,365","103","8.38","11","121","134","0.84","5.44","2.37","1.36","153","25.5","0.75","1.48","31.9","121","40.26","51"
"73",="2474","可成","187.5","2022","1,340","575","104","33.9","1,852","1,890","337","143","0.23","1.03","2,416","692","","0.17","758","1,658","232.05","66"
"74",="2888","新光金","8.02","2022","1,242","996","727","","","","35,669","400","35.5","502","48,507","","","159","46,386","2,121","13.41","48"
"75",="1476","儒鴻","448.5","2022","1,231","60.2","39.7","46.3","99.9","184","0","136","0.19","12.5","334","75.8","5.63","0.07","82.2","251","91.64","70"
"76",="2377","微星","145","2022","1,225","275","193","293","471","786","8.23","55.2","","1.34","869","376","","4.42","385","484","57.29","49"
"77",="9945","潤泰新","36.25","2022","1,146","96.9","26.9","290","175","491","1,050","56.3","2.09","6.97","1,645","340","276","19.9","784","861","24.99","53"
"78",="2610","華航","19","2022","1,139","350","121","108","574","698","38.5","1282","8.83","242","2,944","713","1,062","116","2,220","725","11.64","43"
"79",="2105","正新","33.95","2022","1,100","217","130","210","350","572","60.1","755","","4.57","1,459","290","288","24.2","615","844","25.86","47"
"80",="2324","仁寶","24.2","2022","1,067","797","1,936","1,116","2,733","3,907","140","288","17.2","21.2","4,535","3,024","117","12.3","3,261","1,274","26.69","36"
"81",="4958","臻鼎-KY","109","2022","1,032","552","305","177","877","1,103","73.8","1003","21.4","15.4","2,326","742","130","85.2","997","1,329","102.54","60"
"82",="5274","信驊","2720","","1,029","","","","","","","","","","","","","","","","",""
"83",="2834","臺企銀","12.8","2022","1,028","493","90.6","","","","4,315","141","7.57","158","20,725","","","37.6","19,684","1,041","12.97","67"
"84",="2347","聯強","61.5","2022","1,026","145","864","573","1,268","1,906","165","97.6","6.66","17.2","2,215","1,234","159","4.14","1,466","749","43.5","36"
"85",="3231","緯創","34.95","2022","1,014","663","1,002","1,569","1,753","3,430","153","515","21.5","48.5","4,329","2,867","204","23.6","3,143","1,187","33.85","36"
"86",="2356","英業達","28.15","2022","1,010","425","911","510","1,350","1,902","47.7","312","9.75","40.4","2,342","1,560","128","60.3","1,754","588","16.6","38"
"87",="4743","合一","254","2022","994","56.6","0.13","1.11","80.6","82.3","40.7","7.29","21","0.49","156","2.09","1.46","0","7","149","37.47","68"
"88",="2344","華邦電","23.9","2022","951","204","105","214","457","685","149","938","7.83","26.7","1,842","278","442","46.2","814","1,027","23.66","62"
"89",="8464","億豐","317","2022","929","93.7","25.5","57.2","119","192","0.1","85.9","3.26","8.19","306","65.8","","0.34","87.7","218","73.32","83"
"90",="2027","大成鋼","45.45","2022","922","112","88.3","721","229","990","54.5","207","60.8","51.6","1,464","344","290","1.95","725","739","35.41","55"
"91",="9904","寶成","30.9","2022","911","393","332","537","947","1,594","674","640","103","15.6","3,245","814","500","33","1,424","1,821","36.31","45"
"92",="4966","譜瑞-KY","1120","2022","909","69.8","10.7","44.7","80.4","131","","4.96","31.6","47.6","221","42.6","","","43.4","177","224.82","75"
"93",="5483","中美晶","154","2022","903","832","113","108","949","1,161","133","519","71.2","47.7","1,966","436","732","37.8","1,285","681","54.37","66"
"94",="2049","上銀","252.5","2022","893","74.6","33.6","89.4","108","203","11.8","277","2.56","14.6","521","94.1","63.1","2.26","172","350","98.23","62"
"95",="5269","祥碩","1265","2022","877","23.6","8.51","11.6","38.2","57.7","112","4.98","1.35","0.26","178","24.4","","0.01","24.8","153","220.74","74"
"96",="3661","世芯-KY","1205","","858","","","","","","","","","","","","","","","","",""
"97",="3533","嘉澤","808","","858","","","","","","","","","","","","","","","","",""
"98",="9941","裕融","172.5","2022","858","73.2","2,290","5.15","2,380","2,449","1.74","238","3.3","22.4","2,737","2,323","29.6","4.84","2,377","359","55.58","47"
"99","00724B","群益10年IG金融債","33.23","","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2022","823","468","518","422","1,001","1,467","104","43","185","34.7","1,890","995","109","16.1","1,186","704","21.97","40"
"102",="3702","大聯大","48.1","2022","808","166","1,407","1,117","1,576","2,744","208","120","51.8","3.81","3,162","1,971","335","7.81","2,343","819","43.14","28"
"103",="1229","聯華","54.4","2022","805","29.1","26.2","17.4","111","133","511","45.2","1.54","1.99","699","125","31.8","1.86","165","534","25.32","57"
"104",="3293","鈊象","560","2022","789","85.3","16.5","1.11","123","125","4.48","10.8","0.57","0.09","142","34.2","","0.92","35.2","107","75.66","91"
"105","00761B","國泰A級公司債","36.74","","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2022","757","173","2,309","98.8","2,533","2,708","418","389","7.04","37.1","3,604","2,536","238","44.6","2,879","725","48.5","28"
"107",="2371","大同","32.35","2022","757","142","80.1","199","343","565","400","287","6.26","15.4","1,336","277","331","5.28","687","649","22.05","53"
"108",="2376","技嘉","118.5","2022","753","163","144","218","318","548","24.4","49.5","1.29","1.38","636","270","0","5.95","276","359","56.53","45"
"109",="1504","東元","35.2","2022","753","212","118","129","361","503","440","191","46.7","5.2","1,266","227","84.3","19.9","403","863","37.94","49"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2022","738","780","244","49.8","1,027","1,082","342","42.3","20.3","1.49","1,511","468","","1.91","479","1,032","73.08","47"
"112",="3105","穩懋","168","2022","712","104","9.17","54.2","114","172","154","315","5.62","22.5","691","62.5","265","2.11","339","352","78.62","51"
"113",="8299","群聯","358","2022","712","170","75.7","204","254","459","44.4","76","3.75","6.6","600","176","35.8","10.4","224","376","196.19","51"
"114",="3023","信邦","301.5","2022","709","51.1","92.4","123","146","277","11.4","30.4","0.41","5.45","330","178","9.68","0.68","195","135","53.4","51"
"115",="6789","采鈺","223.5","2022","705","119","8.45","0.85","131","133","","119","0.5","0.22","256","36.4","47.6","0.45","87.1","169","53.53","68"
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2022","698","59.4","47.6","47.5","125","178","77.5","70.2","3.11","2.62","338","92.8","11.6","2.24","120","219","50.41","72"
"118",="2542","興富發","40.4","2022","693","142","34.4","1,681","179","2,057","55.5","59.1","0.31","77.3","2,252","1,475","281","0.28","1,761","490","26.82","45"
"119",="6550","北極星藥業-KY","93","2022","689","72.2","0.01","","73.8","75.4","0.6","13","0","0.31","92.2","2.51","0.31","0.33","5.45","86.7","11.69","48"
"120",="2385","群光","90.7","2022","682","122","258","188","422","627","68.6","157","0.93","7.22","871","441","","2.37","447","423","49.9","47"
"121",="2812","台中銀","13.55","2022","680","258","144","","","","1,917","163","2.35","25.6","8,080","","","10.4","7,387","692","13.8","71"
"122",="6781","AES-KY","792","","677","","","","","","","","","","","","","","","","",""
"123",="6239","力成","88.9","2022","675","204","147","108","379","498","4.47","648","11.3","11.1","1,190","196","304","10.3","526","663","69.97","62"
"124","00746B","富邦A級公司債","36.21","","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","","665","","","","","","","","","","","","","","","","",""
"126","00725B","國泰投資級公司債","35.87","","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2022","650","19.8","46.1","33.3","68.6","107","21.6","30.5","130","1.85","295","58.9","86.6","5.78","157","139","52.92","62"
"128",="3532","台勝科","165","2022","640","108","31","35.1","139","176","0","155","0.07","25.7","360","52.2","49.9","9.29","112","248","64.03","83"
"129","00679B","元大美債20年","32.18","","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2022","639","95.5","2.89","5.34","98.4","104","891","14.1","0.01","0.7","1,021","61.7","114","7.44","198","823","74.55","62"
"131",="2337","旺宏","33.9","2022","629","198","50.1","147","248","397","33.2","380","1.26","11","839","167","120","12","313","526","28.38","72"
"132",="4919","新唐","148","2022","621","104","48","84.6","152","241","48.7","57.6","7.23","5.62","369","110","14.3","38.9","193","176","41.85","60"
"133",="6592","和潤企業","118","2022","608","23.8","2,264","0.06","2,295","2,368","4.04","68.9","","101","2,554","2,214","2.55","2.24","2,225","329","52.18","49"
"134",="2449","京元電子","49.3","2022","603","128","75.8","13.7","205","223","48.9","460","0.39","1.56","744","102","245","7.34","374","369","29.52","62"
"135",="5904","寶雅","585","2022","598","25.9","12.5","49.8","38.4","88.8","","33.4","","4.73","244","73.3","9.13","0.2","183","60.7","59.41","57"
"136",="2352","佳世達","30.35","2022","597","307","428","439","737","1,209","171","365","102","14.4","1,934","846","351","9.08","1,254","679","20.71","43"
"137",="1802","台玻","20.45","2022","595","83.7","123","136","242","399","69.7","423","0.35","9.02","930","313","80.7","12.1","414","517","16.66","34"
"138",="3036","文曄","66.4","2022","587","53.8","868","905","922","1,836","96.9","9.74","33.7","6.11","2,002","1,248","178","14.3","1,452","550","53.12","26"
"139",="2227","裕日車","192.5","2022","578","26.1","5.04","","54.6","55.4","165","12.3","0.54","4.33","245","22.9","","0.31","52.9","192","64.07","48"
"140",="3044","健鼎","108.5","2022","570","152","184","112","337","462","23.5","225","0.57","11.3","765","303","","1.03","344","422","80.22","51"
"141",="2383","台光電","170.5","2022","568","104","117","42.4","222","266","","147","7.45","5.77","434","158","42.4","4.75","213","221","66.31","59"
"142",="2838","聯邦銀","15.4","2022","553","126","292","","","","2,232","125","21.8","102","8,450","","","33.8","7,819","631","16.1","52"
"143",="1722","台肥","55.9","2022","548","27","23.8","31.8","52.6","98","557","135","1.21","4.02","808","31.7","","170","277","531","54.14","40"
"144",="6121","新普","295","","546","","","","","","","","","","","","","","","","",""
"145",="3653","健策","404","","543","","","","","","","","","","","","","","","","",""
"146",="1477","聚陽","221","2022","535","27.6","12","52.4","41.2","180","2.89","52.3","0.29","3.83","244","85.1","0","2.44","89.8","154","63.5","64"
"147",="3189","景碩","116","2022","525","167","56.6","34.8","236","281","4.32","316","0.48","120","726","154","132","49.6","338","388","75.8","68"
"148","00720B","元大投資級公司債","34.26","","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2022","517","58.6","46.2","17.7","105","123","150","178","50.7","0.89","510","61.6","27","0","101","409","55.36","77"
"150",="2313","華通","43.3","2022","516","119","170","100","290","424","0.16","357","1.61","3.47","798","228","139","4.68","411","387","32.49","55"
"151",="2498","宏達電","62.2","","513","","","","","","","","","","","","","","","","",""
"152",="2637","慧洋-KY","67.7","2022","505","64","2.33","1.95","70.3","97.5","4.19","763","","21","941","110","273","47.3","470","471","63.09","79"
"153",="5903","全家","224.5","2022","501","68.1","35.7","67.8","110","186","22.9","201","14.3","19.4","736","371","8.91","29.1","657","78.7","32.2","53"
"154","2882A","國泰特","59.3","","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2022","491","81.8","6.7","15.3","88.6","104","3.78","0.81","0.22","6.54","117","6.72","","0.14","7.41","110","67.77","89"
"157",="6176","瑞儀","105","2022","488","368","153","35.9","521","611","2.92","25.5","0.28","7.58","657","274","","1.05","318","340","73.02","60"
"158",="3035","智原","194.5","2022","483","48.7","15.1","30.2","64.1","97.5","20.2","5.14","6.15","3.03","135","41.6","","1.49","45.4","89.7","34.6","68"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2022","475","146","12.9","5.25","253","261","83.1","324","0.6","95.9","764","165","267","0.84","435","329","38.7","66"
"161",="9914","美利達","157.5","","471","","","","","","","","","","","","","","","","",""
"162",="006208","富邦台50","68.55","","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2022","463","52.2","33.1","95.1","98.7","199","424","115","","3.68","754","86.3","96","3.31","196","558","33.15","43"
"164",="9917","中保科","102","2022","460","51.5","17.8","5.64","79.8","96.7","47.5","88.3","4.82","8.82","259","88.7","18.1","20.1","134","125","27.24","64"
"165",="2006","東和鋼鐵","63","2022","460","21.3","36.2","188","97.4","297","40.1","200","1.79","4.39","548","226","25.3","2.7","259","289","39.45","43"
"166",="2845","遠東銀","11.25","2022","458","82.4","190","","","","2,321","47.6","16","2.7","7,405","","","5.51","6,856","550","13.51","62"
"167",="5522","遠雄","58.4","2022","456","104","4.79","650","113","845","93.8","1.27","2.1","3.99","956","490","4.6","3.79","508","448","57.33","57"
"168",="1513","中興電","94.9","2022","452","27.4","32.4","66.1","95.7","183","27.6","143","3","9.35","417","136","107","1.78","283","134","28.05","55"
"169",="2492","華新科","92.9","2022","451","175","99.9","78.8","336","421","180","284","6.84","10","917","192","166","5.13","381","536","91.34","47"
"170","00778B","凱基金融債20+","34.65","","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2022","446","32.8","63.7","19.5","99.4","122","0.82","66.5","21.5","1.61","228","105","49.7","4.75","176","51.4","60.06","55"
"172",="1210","大成","49.85","2022","446","51.5","85.1","109","137","299","50.2","222","1.5","22.3","623","305","17.4","2.45","334","289","24.66","43"
"173",="2388","威盛","89.8","2022","446","119","4.8","28.6","128","170","49.3","19.9","0.72","0.81","244","70.6","20.1","4.5","98.3","146","26.13","51"
"174",="3406","玉晶光","393","","443","","","","","","","","","","","","","","","","",""
"175",="2368","金像電","89.5","2022","440","59.7","108","56.2","168","227","6.21","62.9","0.43","0.11","300","119","33.4","1.78","157","143","29.43","60"
"176",="1907","永豐餘","26.3","2022","437","87","150","119","357","545","315","490","5.21","16","1,395","290","363","4.56","699","696","32.91","40"
"177",="2404","漢唐","228","","435","","","","","","","","","","","","","","","","",""
"178",="2015","豐興","73.6","2022","428","13","20.5","62.3","54.7","122","36.1","91.4","","2.63","257","35.3","","0","38.7","218","37.46","55"
"179",="2889","國票金","12.15","2022","419","37.4","250","","","","3,169","72.6","2.6","44.6","3,583","","","43.7","3,162","422","10.64","57"
"180",="1503","士電","80.2","2022","418","32.2","77.1","88","133","231","185","70.8","","1.37","494","179","0","3.98","207","287","53.83","38"
"181","2882B","國泰金乙特","59.6","","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","","409","","","","","","","","","","","","","","","","",""
"184",="3017","奇鋐","115.5","2022","408","200","50.8","174","267","455","5.24","96.9","1.34","15.1","605","329","65.9","7.18","431","174","43.86","53"
"185","2881B","富邦金乙特","60.7","","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2022","397","108","5.64","483","153","662","439","5.48","","1.01","1,121","197","335","3.54","617","504","28.91","47"
"187","00777B","凱基AAA至A公司債","34.77","","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2022","390","32.7","6.45","97.6","56","167","97.5","98","","0.68","368","117","77.6","0.35","197","171","11.89","26"
"189",="8415","大國鋼","37.2","2022","384","22.1","29.3","173","70.4","251","116","70","7.83","0.84","485","140","55.5","0.09","225","259","22.15","51"
"190",="6116","彩晶","13","2022","382","53.1","16.3","13.8","143","163","200","167","2.5","19.4","567","67.6","9.35","","92.4","475","16.5","36"
"191",="2634","漢翔","40.25","","379","","","","","","","","","","","","","","","","",""
"192","00726B","國泰5Y+新興債","33.31","","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2022","374","56.3","26.6","24.6","83.4","123","15.8","35.9","7.23","1.31","188","56.7","25.6","0.22","86.6","102","10.42","70"
"194",="1314","中石化","9.88","2022","374","68.2","18.7","479","90.4","646","479","272","1.83","3.9","1,411","254","197","69.8","616","795","20.98","26"
"195",="2809","京城銀","33.55","2022","373","51.1","119","","","","980","46.2","","21.1","3,800","","","4.72","3,376","424","38.17","62"
"196","2881A","富邦特","62.1","","373","","","","","","","","","","","","","","","","",""
"197",="1717","長興","31.6","2022","372","54.5","180","97.2","234","352","45.4","175","2.49","3.76","595","171","140","8.19","344","251","21.01","40"
"198",="1227","佳格","40.6","","372","","","","","","","","","","","","","","","","",""
"199","00722B","群益15年IG電信債","37.53","","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","2022","364","161","101","48.3","271","327","90.2","220","49.1","7.96","730","103","36.9","4.81","164","567","72.38","40"
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2022","351","116","18.7","9.2","146","155","","29.6","0.02","1.07","192","19.7","8.95","0.36","36","156","164.1","93"
"203",="2707","晶華","272","","347","","","","","","","","","","","","","","","","",""
"204","00740B","富邦全球投等債","38.65","","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2022","343","47.6","29.9","43.8","82.4","159","35.5","102","0.03","26.5","342","83.5","69.8","4.26","171","171","10.12","38"
"206",="6285","啟碁","86.6","2022","343","42.8","217","246","269","524","1.7","105","1.89","0.87","659","396","40.3","1.62","455","204","50.29","34"
"207",="8478","東哥遊艇","380.5","","338","","","","","","","","","","","","","","","","",""
"208",="6589","台康生技","111","2022","338","61.3","0.58","7.39","74.2","82.9","3.82","26.1","0.28","2.15","118","7.31","1.2","0","11.6","107","35.1","55"
"209",="3706","神達","28","2022","338","78","79.3","92.4","173","270","497","77.7","1.14","0.76","856","157","4.38","2.91","249","607","50.65","47"
