"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"40",="2883","開發金","12.2","2017","2,055","638","1,002","","","","17,333","309","222","321","23,925","","","215","21,433","2,492","11.6","52"
"41",="3037","欣興","134","2017","2,042","217","157","78","375","469","71.6","477","2.46","14.9","1,042","365","185","22.7","576","467","28.25","43"
"42",="2379","瑞昱","397.5","2017","2,039","95.9","46.2","54.7","393","451","18.7","31.6","20.8","0.41","523","295","","0.08","305","219","43.14","57"
"43",="2357","華碩","271","2017","2,013","722","855","831","1,666","2,576","588","153","19.5","31.1","3,449","1,539","10.1","6.46","1,662","1,787","235.8","38"
"44",="8069","元太","175.5","2017","2,001","119","23.4","21.4","147","177","31.1","47.5","85.9","2.52","359","68.7","0.46","17.3","86.5","272","23.97","66"
"45",="2890","永豐金","16.25","2017","1,973","289","811","","","","4,849","123","23.3","224","15,992","","","121","14,609","1,383","12.51","57"
"46",="1605","華新","52.8","2017","1,970","110","153","323","279","637","418","210","1.7","23.9","1,303","346","220","12.3","580","723","21.2","36"
"47",="0056","元大高股息","27.76","2017","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2017","1,936","192","39.8","13.2","275","300","30.9","427","0.53","6.43","765","209","190","13.6","423","342","15.31","47"
"49",="2887","台新金","16","2017","1,916","220","1,351","","","","4,727","191","22.8","70.1","16,775","","","47.4","15,222","1,553","14.4","62"
"50",="6415","矽力*-KY","499","2017","1,903","29.1","6.48","16.4","48","65.1","9.03","6.98","37","2.41","121","8.01","6.7","0.5","15.2","106","120.48","81"
"51",="2408","南亞科","59.3","2017","1,837","338","201","68.9","539","624","0","862","1.37","10.7","1,508","147","32.9","6.11","187","1,321","44.54","91"
"52",="4938","和碩","67.9","2017","1,811","1,074","1,509","1,239","2,616","3,954","20.7","781","15","78.5","4,882","2,913","139","16.4","3,085","1,797","55.85","36"
"53",="2801","彰銀","16.95","2017","1,796","748","247","","","","3,694","206","4.36","9.32","20,363","","","26.7","18,913","1,449","15.4","71"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2017","1,759","27","9.66","10.4","45.4","56.8","13.5","45.7","0.63","0.92","118","56.4","","2.48","59.1","58.7","41.96","55"
"56",="8046","南電","261","2017","1,686","120","82.6","37.7","212","252","","144","0.05","0.41","404","58.2","9.56","17.1","96.6","308","47.6","32"
"57",="2301","光寶科","70.5","2017","1,666","578","538","283","1,126","1,451","61.9","225","98.3","28","1,900","1,146","0","3.07","1,162","738","30.34","40"
"58",="1402","遠東新","31","2017","1,659","255","319","266","639","1,001","1,872","1527","603","142","5,168","1,016","1,383","35.7","2,612","2,555","36.31","40"
"59",="6669","緯穎","948","2017","1,657","64","96.5","91.6","161","256","","0.52","0.05","1.66","259","228","0","0.54","229","30.2","28.44","36"
"60",="2633","台灣高鐵","29.4","2017","1,655","71.9","3.47","19.3","78.6","201","","1.07","4,132","21.4","4,401","65.5","3,020","643","3,770","630","11.2","57"
"61",="2345","智邦","294.5","2017","1,649","39.4","62.3","57.8","115","174","2.74","8.67","0.38","0.93","187","90.7","","0.3","91","96.5","17.46","43"
"62",="9910","豐泰","180","2017","1,587","20.3","55","59.6","75.2","147","8.21","141","3.9","4.25","310","96.2","16.2","22.7","156","154","20.47","55"
"63",="5347","世界","95.9","2017","1,572","158","42.6","27.9","210","240","35","62.5","0.19","4.94","343","55","","8.2","64.2","279","17.01","72"
"64",="3443","創意","1130","2017","1,514","50.9","9.17","11.5","60.1","74.3","","4.73","3.24","0.37","83","41.5","","0.94","42.5","40.5","30.2","52"
"65",="1102","亞泥","42.65","2017","1,512","77.4","213","65.7","416","503","1,201","537","45.5","178","2,471","539","373","14.9","1,013","1,458","37.91","43"
"66",="3529","力旺","1980","2017","1,508","16.6","0.83","","17.5","17.7","0.52","5.05","0.62","0.12","24","3.16","","0.2","3.36","20.7","27.25","98"
"67",="6409","旭隼","1615","2017","1,417","26.9","18.7","9.04","45.6","56.8","","13","0.07","2.08","72.4","30.6","","0","30.6","41.8","53.11","59"
"68",="3481","群創","14.55","2017","1,390","660","603","303","1,267","1,585","88.7","2209","179","23.4","4,149","1,319","173","6.17","1,505","2,643","26.56","62"
"69",="2409","友達","18","2017","1,386","1,050","406","249","1,457","1,802","107","2249","132","54.4","4,415","1,072","1,025","19.3","2,162","2,252","21.63","57"
"70",="2618","長榮航","26.1","2017","1,380","417","139","94.2","576","690","32.3","1350","20.8","148","2,282","604","754","281","1,640","642","13.9","47"
"71",="6770","力積電","34.6","","1,366","","","","","","","","","","","","","","","","",""
"72",="6446","藥華藥","451","2017","1,365","31.9","0","0.58","31.9","32.6","0","2.45","0.16","1.48","36.7","1.18","0.9","0.04","2.12","34.6","15.81","55"
"73",="2474","可成","187.5","2017","1,340","170","326","92.9","1,392","1,514","8.38","521","0.82","44.4","2,139","773","","33.5","807","1,331","172.71","70"
"74",="2888","新光金","8.02","2017","1,242","1,045","688","","","","23,981","315","29.5","272","33,844","","","163","32,284","1,560","13.87","52"
"75",="1476","儒鴻","448.5","2017","1,231","14.4","34.3","43","48.7","95.5","0.33","99.2","0.25","4.77","201","48.6","","1.37","49.9","151","54.93","60"
"76",="2377","微星","145","2017","1,225","100","154","163","255","432","3.38","50.9","","1.94","492","209","0.17","3.96","214","278","32.91","43"
"77",="9945","潤泰新","36.25","2017","1,146","127","18.7","288","146","446","476","40.1","2.2","75","1,042","316","170","22.1","515","526","29.09","57"
"78",="2610","華航","19","2017","1,139","226","93.3","87.3","322","474","46.7","1536","10.2","137","2,259","603","868","114","1,667","592","10.43","40"
"79",="2105","正新","33.95","2017","1,100","309","123","192","433","667","8.42","1050","","54.9","1,791","421","495","31.8","962","829","25.36","47"
"80",="2324","仁寶","24.2","2017","1,067","701","1,784","695","2,489","3,218","199","182","12.8","9","3,634","2,320","213","8.86","2,547","1,086","23.32","34"
"81",="4958","臻鼎-KY","109","2017","1,032","191","334","113","526","814","2.72","367","0.89","44.8","1,237","552","127","1.51","685","553","55.1","47"
"82",="5274","信驊","2720","2017","1,029","8.54","3.7","0.91","15","16","","0.53","9.39","0.4","26.6","5.11","","0.01","5.85","20.8","61.23","82"
"83",="2834","臺企銀","12.8","2017","1,028","513","240","","","","2,764","142","2.74","36.7","15,841","","","16.4","15,083","758","12.33","62"
"84",="2347","聯強","61.5","2017","1,026","57.1","635","363","711","1,107","160","68.6","6.41","37.7","1,388","913","","5.29","920","468","27.08","30"
"85",="3231","緯創","34.95","2017","1,014","660","947","922","1,609","2,702","103","367","10.6","35.2","3,267","2,542","7.33","18.5","2,602","664","24.41","36"
"86",="2356","英業達","28.15","2017","1,010","269","796","395","1,159","1,683","12.3","334","8.92","49.7","2,088","1,428","39.7","30.4","1,498","589","15.52","34"
"87",="4743","合一","254","2017","994","2.44","0","0.41","8.4","12.4","6.31","4.56","0.23","1.73","25.2","0.26","0","0","0.26","24.9","12","43"
"88",="2344","華邦電","23.9","2017","951","142","74","81.4","281","372","51.2","438","2.88","2.9","881","162","87.3","15.2","265","616","15.13","66"
"89",="8464","億豐","317","2017","929","42.6","23.9","31.5","66.5","104","0.18","47.6","0.27","12","167","31.9","","0.61","46","121","40.8","74"
"90",="2027","大成鋼","45.45","2017","922","27.5","70.8","308","100","460","4","72.1","13.5","7.44","569","128","269","2.89","401","168","13.72","30"
"91",="9904","寶成","30.9","2017","911","341","406","526","921","1,547","496","715","124","123","3,019","845","545","34.8","1,435","1,584","28.38","49"
"92",="4966","譜瑞-KY","1120","2017","909","47.6","15.6","10.2","63.2","76.3","","2.61","26.4","0.24","106","22.1","","","22.1","83.8","106.9","73"
"93",="5483","中美晶","154","2017","903","203","88.3","100","292","410","35","375","39.4","13.5","893","282","50.3","102","456","438","46.28","47"
"94",="2049","上銀","252.5","2017","893","27.5","44.1","53.9","71.7","131","4.85","213","1.78","22.3","376","133","70.9","3.29","210","166","58.16","49"
"95",="5269","祥碩","1265","2017","877","10.7","4.5","4.75","15.4","20.4","0","1.95","0.28","0.1","23","5.6","","0.01","5.61","17.4","29.03","72"
"96",="3661","世芯-KY","1205","2017","858","15.6","4.28","0.61","21.5","23.3","3.94","2.69","0.87","0.17","31.2","3.58","","0.43","4.01","27.1","44.5","64"
"97",="3533","嘉澤","808","2017","858","13.2","45.3","17.9","58.6","78.6","2.43","28.8","0.25","6.56","118","32.8","","0.01","33.2","84.3","88.64","53"
"98",="9941","裕融","172.5","2017","858","28.6","1,096","4.52","1,133","1,170","2.82","172","2.49","10.4","1,363","1,202","12","1.05","1,223","140","38.6","47"
"99","00724B","群益10年IG金融債","33.23","2017","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2017","823","340","479","401","824","1,263","72.7","41.1","172","21","1,576","932","33","20.1","996","580","18.92","34"
"102",="3702","大聯大","48.1","2017","808","71","971","575","1,042","1,639","35.2","50.4","55.7","3.28","1,787","1,182","72.4","7.97","1,266","521","28.23","28"
"103",="1229","聯華","54.4","2017","805","7.5","8.55","10.1","16.1","26.5","251","17.6","0.15","0.78","297","31.9","9","1.74","43.7","253","26.37","64"
"104",="3293","鈊象","560","2017","789","11.6","6.02","1.66","27.3","29.4","1.91","12.3","0.18","0.52","44.9","7.39","","1.04","8.43","36.5","52.05","83"
"105","00761B","國泰A級公司債","36.74","","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2017","757","246","1,163","121","1,496","1,694","417","358","68.8","34.1","2,584","1,588","130","29.6","1,793","791","45.12","36"
"107",="2371","大同","32.35","2017","757","320","99.5","160","684","892","407","961","9.07","141","2,441","889","458","28.6","1,452","989","12.99","43"
"108",="2376","技嘉","118.5","2017","753","155","69","86.7","239","336","6.13","38.8","0.33","3.27","388","140","0.04","5.71","146","242","37.9","51"
"109",="1504","東元","35.2","2017","753","141","125","113","315","443","198","179","56.1","30.1","920","187","105","23.3","341","579","26.17","49"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2017","738","594","542","40.1","1,136","1,384","678","74.4","0","12.7","2,155","802","","1.55","809","1,346","95.1","45"
"112",="3105","穩懋","168","2017","712","78.5","17.3","37.4","125","168","36.5","145","2.58","17.5","370","50.8","59.1","2.06","112","258","60.5","70"
"113",="8299","群聯","358","2017","712","141","60.2","71.9","215","288","29.6","28.2","2.18","0.04","351","89.6","","1.05","90.7","261","132.23","64"
"114",="3023","信邦","301.5","2017","709","31.3","36.4","26.9","68.4","97.2","8.76","14.9","0.6","3.1","125","54.7","4.84","1.06","62.2","63","26.99","55"
"115",="6789","采鈺","223.5","","705","","","","","","","","","","","","","","","","",""
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2017","698","50.8","42.2","24.3","112","141","11","26.6","2.78","36.4","220","69.2","11.6","1.67","85.5","135","32.27","66"
"118",="2542","興富發","40.4","2017","693","104","22.6","961","134","1,167","16","23.7","0.27","34.1","1,241","639","256","0.45","898","343","26.92","43"
"119",="6550","北極星藥業-KY","93","2017","689","5.92","0","","5.92","7.31","","14.5","0.06","0.38","22.2","4.66","7.08","0.4","12.1","10.1","3.8","50"
"120",="2385","群光","90.7","2017","682","26.8","197","125","296","435","87.1","136","2.49","13","675","369","18.3","2.43","392","283","34.96","38"
"121",="2812","台中銀","13.55","2017","680","150","137","","","","1,609","93.9","1.6","20.1","6,630","","","7.26","6,196","434","13.18","67"
"122",="6781","AES-KY","792","","677","","","","","","","","","","","","","","","","",""
"123",="6239","力成","88.9","2017","675","177","127","40.8","306","371","23","587","12.5","1.95","997","218","270","9.66","500","497","48.96","55"
"124","00746B","富邦A級公司債","36.21","","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2017","665","78.7","121","144","203","359","4.47","82.6","2.13","20.3","478","240","5.97","9.34","268","210","52.31","38"
"126","00725B","國泰投資級公司債","35.87","2017","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2017","650","17.7","14.1","9.23","31.8","42.1","0.11","18.9","85.1","5.75","156","19","44.1","13.3","79.8","76.5","30.59","51"
"128",="3532","台勝科","165","2017","640","76.1","21.4","23.4","97.5","122","0","118","0","0.7","242","21.5","","4.05","25.6","217","27.94","70"
"129","00679B","元大美債20年","32.18","2017","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2017","639","188","2.83","32.4","192","252","435","16.1","4.19","92","806","131","198","8.57","386","420","41.34","74"
"131",="2337","旺宏","33.9","2017","629","86.3","58.4","98.7","145","245","21.7","163","0.46","1.88","442","131","48.6","16.2","195","247","13.68","60"
"132",="4919","新唐","148","2017","621","14.2","11.7","16.3","25.9","44.5","6.48","6.43","2.04","1.1","61.5","19.9","","3.97","24.9","36.6","17.65","55"
"133",="6592","和潤企業","118","2017","608","7.64","999","0.12","1,007","1,060","0.03","20.2","","11.4","1,095","986","0","3.23","990","105","25.34","47"
"134",="2449","京元電子","49.3","2017","603","54","48.4","4.74","103","115","23.9","267","0.45","2.3","412","70.1","86.5","4.48","161","251","20.53","57"
"135",="5904","寶雅","585","2017","598","9.73","6.95","26.4","16.7","44.3","","26.2","","4.44","75.3","30.9","7.93","0.14","39","36.3","37.16","59"
"136",="2352","佳世達","30.35","2017","597","66.4","284","202","361","595","199","200","50","28.2","1,089","563","130","9.5","714","375","15.74","40"
"137",="1802","台玻","20.45","2017","595","51.2","98.7","73.9","157","251","33","519","0.91","32.2","840","216","105","16.3","344","496","15.83","43"
"138",="3036","文曄","66.4","2017","587","22.9","337","331","364","704","11.1","7.86","16.6","6.9","752","525","22","0.83","551","201","36.36","26"
"139",="2227","裕日車","192.5","2017","578","68.2","10.6","","87.6","87.8","153","14.8","0.21","1.15","258","25.5","0","4.62","45.8","212","70.65","64"
"140",="3044","健鼎","108.5","2017","570","298","149","53.5","447","522","1.22","148","0.25","12.5","702","374","","1.29","395","307","58.4","51"
"141",="2383","台光電","170.5","2017","568","52.9","75.1","25.5","128","155","0.17","48","0.07","4.27","208","69.5","13.3","0.16","89.2","119","37.14","57"
"142",="2838","聯邦銀","15.4","2017","553","121","178","","","","1,808","80.8","21.7","75.9","5,656","","","29.7","5,174","482","17.08","57"
"143",="1722","台肥","55.9","2017","548","22.7","16","18.4","60.4","142","451","137","2.35","16.7","752","22.3","","166","261","491","50.09","49"
"144",="6121","新普","295","2017","546","58","132","99","273","375","1.44","64.6","0.57","9.89","454","233","","0.06","243","211","112.41","40"
"145",="3653","健策","404","2017","543","11.5","9.79","12.3","23.1","35.9","0","16.4","0.11","2.79","55.7","11.4","0","0.69","12.3","43.3","40.77","49"
"146",="1477","聚陽","221","2017","535","15.6","7.01","25.6","23.2","72.3","1.78","47.5","0.21","2.64","126","38.1","","2.43","40.6","85","40.11","51"
"147",="3189","景碩","116","2017","525","103","39","21.3","162","188","8.73","192","0.23","33.2","423","105","17.5","0.77","124","299","62.78","53"
"148","00720B","元大投資級公司債","34.26","2017","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2017","517","60.7","50.4","10.4","111","127","0","148","72.6","3.91","354","70.9","22","1.22","101","253","37.43","60"
"150",="2313","華通","43.3","2017","516","79.2","143","61","223","295","","256","0.78","4.27","564","184","128","8.19","335","229","19.18","41"
"151",="2498","宏達電","62.2","2017","513","104","86.4","73.8","195","385","36","108","23.2","23.9","666","328","","0.06","329","337","41.05","34"
"152",="2637","慧洋-KY","67.7","2017","505","12.2","1.1","1.16","13.7","35.7","1.11","794","","18.8","850","100","440","47.8","588","262","42.48","40"
"153",="5903","全家","224.5","2017","501","79.7","17.1","42.3","97","144","23.1","99.5","6.75","10.9","287","207","","25.3","232","54.6","23.18","57"
"154","2882A","國泰特","59.3","2017","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2017","491","10.6","6.17","9.42","16.8","27.6","0.76","0.68","1.79","1.43","32.4","6.46","","","6.46","26","36.62","55"
"157",="6176","瑞儀","105","2017","488","206","157","21.4","420","449","0.8","53.8","0.12","4.34","514","277","1.86","2.06","281","233","50.18","45"
"158",="3035","智原","194.5","2017","483","31.6","7.69","4.34","39.4","44.8","14.4","5.34","4.35","0.23","69.4","13.6","","0.48","14.1","55.3","22.25","66"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2017","475","105","12","4.22","184","190","34","302","0.01","12.9","539","135","180","3.93","321","218","25.84","49"
"161",="9914","美利達","157.5","2017","471","31.5","17.9","35","53.8","90.4","89.1","25.2","0.39","3.64","209","65.5","2.27","1.66","88.6","121","38.75","45"
"162",="006208","富邦台50","68.55","2017","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2017","463","49.4","53.6","84.5","146","240","529","170","","6.54","947","94.1","111","8.52","215","732","41.24","49"
"164",="9917","中保科","102","2017","460","52.9","12.1","2.95","67.3","78.1","37","72.2","4.86","13.5","209","71.2","10.3","22.1","104","106","22.96","64"
"165",="2006","東和鋼鐵","63","2017","460","10.2","47.9","81.8","60","148","48.5","206","1.9","6.43","413","133","30","8.23","173","240","23.86","36"
"166",="2845","遠東銀","11.25","2017","458","85.9","228","","","","1,653","28.9","17.3","2","5,754","","","5.41","5,326","428","13.44","57"
"167",="5522","遠雄","58.4","2017","456","80","10","654","90.1","793","70.8","0.17","","2.1","866","408","28.4","4.61","443","424","50.71","43"
"168",="1513","中興電","94.9","2017","452","15.4","26.9","38.9","46.4","99.6","17","36.9","0.72","10","165","73.1","12.1","1","89.5","75.3","17.69","34"
"169",="2492","華新科","92.9","2017","451","29.7","77.1","37.9","148","189","75.3","79.4","0.16","2.53","351","122","32.7","4.38","160","191","35.27","49"
"170","00778B","凱基金融債20+","34.65","","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2017","446","2.37","1.29","0.64","3.77","4.85","0","4.14","0.02","0.04","9.06","0.92","1.82","0","2.74","6.32","23.67","53"
"172",="1210","大成","49.85","2017","446","36.6","61.5","73.8","98.1","210","38.3","134","1.4","19.3","407","160","27.3","2.29","190","217","23.41","47"
"173",="2388","威盛","89.8","2017","446","18.3","3.29","5.87","25.6","32.8","22.9","21.8","1.01","1.2","79.9","15.2","17.7","7","41.9","38","7.07","45"
"174",="3406","玉晶光","393","2017","443","10.6","27.1","6.54","37.8","45.6","4.36","62.4","0.52","8.62","124","43.8","4.41","0.11","50.1","73.9","73.58","53"
"175",="2368","金像電","89.5","2017","440","38","60.3","30.4","98.8","133","5.48","65.7","0.31","2.49","213","106","33.5","4.02","145","68","12.62","30"
"176",="1907","永豐餘","26.3","2017","437","41.4","148","91.9","261","411","196","480","4.59","30.8","1,126","323","320","13.7","691","435","20.01","36"
"177",="2404","漢唐","228","2017","435","80","34","0.35","115","138","17.7","7.36","0.02","1.74","166","96.2","","0.05","100","66.1","26.87","53"
"178",="2015","豐興","73.6","2017","428","19.8","15.9","36.1","35.7","77.4","27.8","88.5","","10.8","207","28.8","","1.85","30.6","176","30.27","57"
"179",="2889","國票金","12.15","2017","419","25.6","218","","","","2,418","18.7","2.2","10.7","2,699","","","8.47","2,339","359","11.68","57"
"180",="1503","士電","80.2","2017","418","16.5","75","46.2","92.2","144","156","62","","5.59","371","111","8.5","6.81","147","224","42.08","36"
"181","2882B","國泰金乙特","59.6","","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","2017","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","2017","409","16.8","46.6","32.4","64","98.9","4.64","20.9","8.23","3.93","138","57","4.04","0.32","61.8","75.9","65.67","40"
"184",="3017","奇鋐","115.5","2017","408","68.4","67.9","50.8","139","199","5.13","58","0.4","15.9","282","150","27.3","8.94","194","88.3","24.32","43"
"185","2881B","富邦金乙特","60.7","","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2017","397","38.1","3.47","382","49","445","691","11.1","","8.28","1,161","127","296","5.05","621","540","29.43","38"
"187","00777B","凱基AAA至A公司債","34.77","","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2017","390","2.18","18.7","50.2","31.2","88.5","84.5","140","","0.45","314","106","82.5","4.03","195","119","8.31","43"
"189",="8415","大國鋼","37.2","2017","384","5","14.4","85.3","19.4","112","1.11","19.6","8.72","2.25","149","38.6","38.3","0.15","77.5","71.2","11.64","40"
"190",="6116","彩晶","13","2017","382","48.9","30.1","11","80.3","237","95.9","156","3.68","6.36","499","76.6","","0.09","76.8","422","13.06","72"
"191",="2634","漢翔","40.25","2017","379","10.7","97.1","67.7","108","231","5.08","87.2","10","1.08","338","155","39.8","2.04","206","131","13.91","38"
"192","00726B","國泰5Y+新興債","33.31","2017","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2017","374","21.3","18.5","12.7","39.8","53.5","1.59","23.2","6.93","5.03","91","21.5","16.9","0.54","39.7","51.3","140.26","55"
"194",="1314","中石化","9.88","2017","374","101","35.9","22.8","153","188","451","169","0.24","6.84","816","42.4","32.7","3.77","191","625","23.08","55"
"195",="2809","京城銀","33.55","2017","373","44.4","26.7","","","","1,032","23.9","","7.51","2,712","","","3.34","2,342","370","32.25","67"
"196","2881A","富邦特","62.1","2017","373","","","","","","","","","","","","","","","","",""
"197",="1717","長興","31.6","2017","372","79.8","161","78","241","331","28","185","3.18","13.3","565","181","130","13.2","354","211","17.69","38"
