"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"22",="2892","第一金","25.8","2019","3,412","486","688","","","","10,037","266","6.84","61.8","32,068","","","57.5","29,870","2,197","17.63","62"
"23",="2884","玉山金","23.7","2019","3,383","430","1,132","","","","7,630","334","61.9","49.7","24,984","","","39.1","23,252","1,732","14.89","67"
"24",="2207","和泰車","595","2019","3,250","120","1,325","130","1,494","1,726","275","457","12.3","46.9","2,555","1,598","35","62.7","1,799","756","107.27","40"
"25",="2382","廣達","83.2","2019","3,214","1,926","2,043","1,226","4,090","5,527","26.1","475","8.32","16.7","6,146","4,432","262","8.9","4,727","1,419","35.19","40"
"26",="3008","大立光","2250","2019","3,003","849","156","36.3","1,077","1,116","2.3","326","1.02","85.9","1,538","272","","1.1","274","1,264","942.25","87"
"27",="2880","華南金","21.65","2019","2,954","389","461","","","","7,874","319","9.14","35","27,318","","","33.3","25,431","1,887","15.5","62"
"28",="2395","研華","363","2019","2,816","60","89.3","77.8","189","274","47.5","97.3","35","4.47","472","117","0.36","5.2","145","327","46.02","64"
"29",="2912","統一超","268","2019","2,786","454","72.7","157","544","742","117","260","102","37","1,951","773","9.56","91.2","1,499","452","34.84","60"
"30",="0050","元大台灣50","118.95","2019","2,741","","","","","","","","","","","","","","","","",""
"31",="2885","元大金","21.85","2019","2,732","693","1,742","","","","12,403","222","332","310","24,143","","","383","21,641","2,502","19.9","57"
"32",="3034","聯詠","434.5","2019","2,644","179","136","62.6","315","380","16.1","38.4","27","0.34","469","128","","4.62","138","331","54.36","66"
"33",="1101","台泥","36.4","2019","2,605","536","417","81.3","1,077","1,181","911","899","197","360","3,675","665","663","126","1,590","2,085","34.23","57"
"34",="4904","遠傳","70.8","2019","2,307","78.7","84.1","29.7","216","273","29.5","363","505","56.9","1,342","221","324","7.61","636","706","21.41","57"
"35",="2609","陽明","65.4","2019","2,284","172","101","37.9","301","358","191","723","1.22","7.89","1,910","612","982","53.9","1,739","171","6.33","32"
"36",="1590","亞德客-KY","1120","2019","2,240","52.4","50.3","31.5","134","167","","203","0.6","14.5","400","164","46.3","","218","182","96.18","57"
"37",="6488","環球晶","502","2019","2,185","328","81.4","68.5","428","515","6.67","347","32.3","38.7","966","269","162","30.6","515","451","103.55","74"
"38",="5876","上海商銀","44.7","2019","2,173","577","178","","","","6,186","212","18.1","35.2","20,756","","","36.9","18,713","2,042","34.35","71"
"39",="2327","國巨","496","2019","2,089","162","102","56.8","308","371","102","205","259","2.54","964","347","140","11.2","501","462","108.23","57"
"40",="2883","開發金","12.2","2019","2,055","1,011","1,043","","","","22,713","349","204","606","30,273","","","456","27,308","2,965","12.85","52"
"41",="3037","欣興","134","2019","2,042","206","183","87.2","395","500","62.4","498","2.58","5.03","1,102","362","217","36.8","619","484","30.15","47"
"42",="2379","瑞昱","397.5","2019","2,039","57.3","112","73.9","566","643","21.6","34.5","19.5","0.62","734","440","","0.77","462","272","53.57","60"
"43",="2357","華碩","271","2019","2,013","791","715","744","1,571","2,402","727","224","21.8","13.9","3,520","1,545","","6.39","1,687","1,833","238.11","40"
"44",="8069","元太","175.5","2019","2,001","70.5","22.8","19.4","194","216","48.3","41","81.1","1.92","416","92.1","10.2","0.95","122","295","25.57","68"
"45",="2890","永豐金","16.25","2019","1,973","234","767","","","","5,493","128","21.9","172","18,331","","","62.1","16,848","1,484","13.16","62"
"46",="1605","華新","52.8","2019","1,970","118","193","220","367","608","444","278","1.68","14.8","1,381","407","169","14.2","595","786","23.27","36"
"47",="0056","元大高股息","27.76","2019","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2019","1,936","155","34.4","20","238","275","66","437","0.77","45.9","876","167","283","13.1","513","363","16.28","47"
"49",="2887","台新金","16","2019","1,916","242","1,561","","","","6,090","191","24.6","85.2","20,309","","","54.5","18,519","1,790","15.61","62"
"50",="6415","矽力*-KY","499","2019","1,903","45.1","12.3","19.2","75.5","96.1","25.8","11.2","31.6","0.51","167","13.3","0.33","0.2","14.7","152","162.31","83"
"51",="2408","南亞科","59.3","2019","1,837","441","89.5","181","531","729","50.2","855","2.97","7.37","1,651","123","","8.16","131","1,520","49.78","70"
"52",="4938","和碩","67.9","2019","1,811","1,458","2,078","1,061","3,604","4,758","17.2","802","13","22.3","5,705","3,456","274","10.3","3,773","1,932","60.39","38"
"53",="2801","彰銀","16.95","2019","1,796","324","232","","","","4,581","207","7.21","10.6","21,356","","","25.4","19,734","1,622","16.25","62"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2019","1,759","38.1","9.95","24.1","48.1","75.5","11.3","43.6","1.26","3.12","146","73.7","","2.79","84.2","61.8","43.95","53"
"56",="8046","南電","261","2019","1,686","53.5","116","42.7","170","214","4.76","150","0","0.05","383","57.1","0","19.3","90.9","292","45.23","43"
"57",="2301","光寶科","70.5","2019","1,666","676","436","236","1,142","1,469","79.9","192","59.5","4.92","1,866","1,094","","1.56","1,120","746","31.18","45"
"58",="1402","遠東新","31","2019","1,659","389","311","271","834","1,196","2,015","1630","553","125","5,761","1,149","1,619","18.1","3,048","2,713","38.21","40"
"59",="6669","緯穎","948","2019","1,657","120","164","174","284","464","","7.18","0.19","1.13","481","275","0","0.03","279","202","115.78","41"
"60",="2633","台灣高鐵","29.4","2019","1,655","163","3.33","20.6","169","427","","1.25","3,902","21.1","4,431","133","2,841","642","3,720","711","12.63","59"
"61",="2345","智邦","294.5","2019","1,649","62.2","71.2","87.2","181","270","2.31","13.2","0.55","2","295","152","9.21","0.88","167","128","23.03","55"
"62",="9910","豐泰","180","2019","1,587","40.4","70.7","71.7","111","198","8.55","177","3.74","1.87","413","148","7.98","29.3","225","187","22.61","57"
"63",="5347","世界","95.9","2019","1,572","109","52","31.1","175","211","53.8","134","3.46","4.97","428","111","","8.7","133","295","18.02","68"
"64",="3443","創意","1130","2019","1,514","25.4","14.2","17.8","42.8","66.2","","9.82","4.12","0.43","83.4","36.4","","1.48","40.3","43.1","32.18","50"
"65",="1102","亞泥","42.65","2019","1,512","247","226","77.9","791","892","1,323","507","70","125","2,973","743","401","14.2","1,278","1,694","43.45","57"
"66",="3529","力旺","1980","2019","1,508","12.6","1.29","","13.9","14.2","0.55","4.77","0.74","0","20.3","3.05","","0.22","3.31","17","22.92","95"
"67",="6409","旭隼","1615","2019","1,417","40","23.3","10.3","63.3","75.6","","21.7","0.13","0.8","103","52.7","","0","54.6","48.8","58.58","61"
"68",="3481","群創","14.55","2019","1,390","347","432","304","979","1,331","91.7","1944","176","20.7","3,698","1,108","197","6.92","1,377","2,321","24.08","36"
"69",="2409","友達","18","2019","1,386","804","321","235","1,141","1,432","151","2067","128","24.1","3,976","905","1,024","19.7","2,097","1,880","18.6","38"
"70",="2618","長榮航","26.1","2019","1,380","515","187","33.5","716","772","47","1386","19.8","121","3,563","824","1,648","253","2,781","781","14.68","45"
"71",="6770","力積電","34.6","2019","1,366","41.7","58.5","63.9","100","178","","474","2.42","29.6","734","159","212","17.7","435","299","","27"
"72",="6446","藥華藥","451","2019","1,365","14","1.99","2.55","16","19.2","0.43","4","0.98","1.65","29.6","3.37","0.78","0.04","7.04","22.6","10.02","49"
"73",="2474","可成","187.5","2019","1,340","690","243","142","1,762","1,918","10.9","413","1.01","3.59","2,431","933","","0.26","945","1,486","192.71","60"
"74",="2888","新光金","8.02","2019","1,242","517","767","","","","27,244","319","29.4","224","37,006","","","192","35,167","1,839","15.42","48"
"75",="1476","儒鴻","448.5","2019","1,231","44.4","31","42.2","75.5","121","0.09","106","0.19","3.96","233","51.1","0","0.08","52","181","66.06","68"
"76",="2377","微星","145","2019","1,225","107","175","225","295","538","6.8","48.9","","0.67","603","286","0.15","4.21","293","310","36.71","45"
"77",="9945","潤泰新","36.25","2019","1,146","71.5","13.7","269","98.6","378","1,047","44.3","2.44","6.89","1,501","203","309","18.9","647","854","80.91","53"
"78",="2610","華航","19","2019","1,139","285","93.1","84.7","406","518","46.1","1459","11.8","132","2,930","764","1,202","99.7","2,329","601","10.44","34"
"79",="2105","正新","33.95","2019","1,100","255","128","179","383","589","7.66","959","","9.5","1,640","434","378","28.4","861","780","23.88","47"
"80",="2324","仁寶","24.2","2019","1,067","666","1,937","784","2,616","3,432","124","200","15.5","6.18","3,826","2,558","85.3","9.84","2,679","1,148","24.32","34"
"81",="4958","臻鼎-KY","109","2019","1,032","383","284","85.2","715","832","1.94","462","3.6","4.37","1,399","390","89.8","4","495","903","74.44","60"
"82",="5274","信驊","2720","2019","1,029","14.2","6.29","0.82","22.1","23.2","","1.23","8.11","0.15","34.2","6.36","","0","7.86","26.3","77.03","91"
"83",="2834","臺企銀","12.8","2019","1,028","314","277","","","","4,060","145","3.52","55.5","17,462","","","32.9","16,506","955","13.39","57"
"84",="2347","聯強","61.5","2019","1,026","63.4","588","317","752","1,113","224","63.5","6.46","43.4","1,477","945","","5.56","957","519","29.87","30"
"85",="3231","緯創","34.95","2019","1,014","474","1,319","856","1,794","2,787","125","407","9.58","14.6","3,442","2,389","158","20.8","2,603","839","26.03","34"
"86",="2356","英業達","28.15","2019","1,010","190","892","373","1,134","1,522","31.8","307","8.81","25.8","1,931","1,270","38.8","42.2","1,361","570","15.41","34"
"87",="4743","合一","254","2019","994","1.67","0.02","0.48","15.9","16.9","15.7","6.4","25.5","1.72","69.8","0.72","1.46","0","5.21","64.6","18.08","32"
"88",="2344","華邦電","23.9","2019","951","115","68.8","103","257","376","60.9","570","4.08","5.46","1,048","175","197","14","409","639","15.33","53"
"89",="8464","億豐","317","2019","929","74.7","26.5","33.5","101","139","0.18","62","0.4","8.37","222","63.5","","0.6","82","140","46.87","74"
"90",="2027","大成鋼","45.45","2019","922","91.1","56.6","539","174","730","19.6","143","67.9","4.73","1,033","225","397","1.41","678","355","21.99","36"
"91",="9904","寶成","30.9","2019","911","370","394","586","965","1,656","836","779","104","43.3","3,631","982","606","44.7","1,732","1,899","39.84","49"
"92",="4966","譜瑞-KY","1120","2019","909","81.1","12","9.44","93","105","","2.78","23.7","2.76","138","24","","","25.1","113","141.33","84"
"93",="5483","中美晶","154","2019","903","349","85.1","74","455","552","39.4","403","32.3","39.3","1,094","302","173","38.4","608","486","45.5","62"
"94",="2049","上銀","252.5","2019","893","20.1","48.3","75.5","68.4","148","12.2","283","2.56","25.5","483","156","78.3","2.88","247","237","76.7","43"
"95",="5269","祥碩","1265","2019","877","18.2","5.76","2.89","25.2","28.2","2.16","2.28","0.98","0.14","34.5","8.44","","0","8.7","25.8","43","85"
"96",="3661","世芯-KY","1205","2019","858","23.8","9.2","5.82","34","41.1","3.54","3.89","2.22","0.15","52.3","18.2","","0.22","19.2","33","54.47","60"
"97",="3533","嘉澤","808","2019","858","28.5","61.8","19.8","92.8","114","2.83","35.1","1","4.75","163","36.3","0","0.02","37.3","125","114.18","62"
"98",="9941","裕融","172.5","2019","858","64.6","1,628","14.5","1,704","1,773","3.32","194","2.9","14.6","2,005","1,760","21.3","1.17","1,798","207","43.72","47"
"99","00724B","群益10年IG金融債","33.23","2019","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","2019","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2019","823","242","500","410","760","1,217","72.2","35.6","169","31.5","1,561","845","65","19.6","969","592","19.1","36"
"102",="3702","大聯大","48.1","2019","808","99.9","1,242","677","1,346","2,060","29.9","57.4","55.7","84.5","2,303","1,570","73.3","8.5","1,664","640","33.78","28"
"103",="1229","聯華","54.4","2019","805","17.6","14.5","11.6","57.1","72.3","343","44.4","0.99","2.02","465","76.3","9","1.75","89.1","376","24.57","62"
"104",="3293","鈊象","560","2019","789","13.6","9.95","1.22","49.5","51.3","2.26","11.6","0.23","0.25","66.5","15.2","","1.19","16.4","50","70.86","89"
"105","00761B","國泰A級公司債","36.74","2019","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2019","757","261","1,675","166","2,068","2,319","304","364","67.7","29.4","3,139","2,306","181","14.1","2,568","571","29.36","26"
"107",="2371","大同","32.35","2019","757","103","67.8","161","222","401","405","340","0.61","19.7","1,190","548","257","11.4","903","287","15.7","26"
"108",="2376","技嘉","118.5","2019","753","99.1","67.5","113","181","301","25.1","40.9","0.31","2.53","377","127","0.03","6.32","134","244","38.22","47"
"109",="1504","東元","35.2","2019","753","191","107","98.5","325","439","238","167","52","9.37","991","203","76.7","21.5","374","617","29.15","51"
"110","00773B","中信優先金融債","35.2","2019","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2019","738","401","304","25.1","1,053","1,081","465","59.4","15.8","6.32","1,646","548","","1.23","560","1,086","76.79","47"
"112",="3105","穩懋","168","2019","712","59.3","24.1","43.9","88.4","137","70.6","179","5.77","22.9","421","59.8","57.9","2.22","123","298","69.94","66"
"113",="8299","群聯","358","2019","712","102","63.6","115","201","320","27.4","32.8","2.68","0.06","386","93.1","0","0.99","94.5","292","147.98","60"
"114",="3023","信邦","301.5","2019","709","35.8","50.6","45","88.2","136","6.6","21.5","0.92","3.54","172","88.2","0.08","0.91","93.9","78","32.33","53"
"115",="6789","采鈺","223.5","2019","705","32.7","6.79","0.57","40.6","41.6","","18.7","0.1","0.2","63.2","9.69","0","0.05","11.4","51.9","","70"
"116","00751B","元大AAA至A公司債","34.41","2019","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2019","698","22.6","47.8","26.6","95","126","66.7","32.2","2.69","22.1","254","74.7","24.2","1.83","107","148","34.69","53"
"118",="2542","興富發","40.4","2019","693","122","19.1","1,060","148","1,287","52.1","30.4","0.25","103","1,478","776","351","0.42","1,134","344","26.66","40"
"119",="6550","北極星藥業-KY","93","2019","689","26.1","0","","26.1","26.4","0","13.7","0","0.32","41.1","2.36","2.02","0.37","4.97","36.1","5.53","56"
"120",="2385","群光","90.7","2019","682","41.4","208","138","319","472","93.2","128","1.42","9.38","714","382","1","2.58","396","319","39.11","43"
"121",="2812","台中銀","13.55","2019","680","114","128","","","","1,745","107","1.53","17.5","6,827","","","8.99","6,314","513","13.83","62"
"122",="6781","AES-KY","792","2019","677","17.1","7.69","15.2","25.5","42","","4.46","0.21","0.2","47.6","19.7","","0","20.4","27.2","","55"
"123",="6239","力成","88.9","2019","675","218","141","38.8","387","433","15.3","588","10.6","1.26","1,071","204","295","7.27","522","549","55.41","55"
"124","00746B","富邦A級公司債","36.21","2019","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2019","665","51.5","146","169","251","426","4.13","106","4.7","19","590","304","22.2","10.3","356","235","58.24","43"
"126","00725B","國泰投資級公司債","35.87","2019","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2019","650","12.8","24.2","13.4","36.9","57.2","4.58","18.8","88.2","7.67","182","31","38.3","32.3","105","77.2","31.85","49"
"128",="3532","台勝科","165","2019","640","66.2","20.2","28.9","86.4","117","0","109","0","0.05","228","19.5","","4.44","24.2","204","52.58","72"
"129","00679B","元大美債20年","32.18","2019","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2019","639","209","2.74","24.9","212","238","922","16.5","4.25","0.83","1,186","32.6","282","7.98","343","843","136.89","62"
"131",="2337","旺宏","33.9","2019","629","87.3","50.8","128","138","269","20","294","0.47","1.72","607","158","97.7","16.2","282","325","17.68","47"
"132",="4919","新唐","148","2019","621","48.6","15.7","16","64.4","81.9","11.6","7.6","2.61","0.87","112","23.4","5","3.68","37.6","73.9","25.71","55"
"133",="6592","和潤企業","118","2019","608","3.74","1,228","0.03","1,232","1,287","0.03","42.1","","25.8","1,364","1,132","2.34","2.26","1,140","224","39.75","49"
"134",="2449","京元電子","49.3","2019","603","61.7","61.4","10.8","125","139","24.9","369","0.74","1.29","551","79","199","5.3","289","262","21.42","55"
"135",="5904","寶雅","585","2019","598","12.8","8.51","34.7","21.3","56.4","","29.5","","3.79","196","48.5","10.1","0.15","152","43.9","44.95","59"
"136",="2352","佳世達","30.35","2019","597","108","322","279","437","783","225","239","50.7","10.7","1,360","657","168","23.2","880","480","17.26","34"
"137",="1802","台玻","20.45","2019","595","62.5","131","90.5","204","313","44.9","477","0.55","2.24","873","299","114","19.4","440","434","13.81","28"
"138",="3036","文曄","66.4","2019","587","31.1","464","458","499","962","5.27","10.1","18.8","1.85","1,014","757","11.2","1.36","779","235","39.77","28"
"139",="2227","裕日車","192.5","2019","578","85.9","49.5","","148","150","107","19.3","0.22","0.73","286","37.1","","2.32","70","216","71.91","61"
"140",="3044","健鼎","108.5","2019","570","276","171","65.4","448","527","","155","0.53","5.03","716","347","","1.31","375","341","64.96","52"
"141",="2383","台光電","170.5","2019","568","63.5","92.5","29","156","188","0.38","58.6","0.1","4.93","257","103","6.43","0.1","122","135","42.29","57"
"142",="2838","聯邦銀","15.4","2019","553","124","212","","","","2,383","79.7","21.4","89.7","6,952","","","32.9","6,389","562","18.24","52"
"143",="1722","台肥","55.9","2019","548","25.2","9.58","24.5","51.3","120","475","143","1.27","3.56","757","20.4","","154","249","507","51.76","49"
"144",="6121","新普","295","2019","546","81","128","120","293","416","6.46","65.1","0.58","8.9","501","249","","0.08","261","239","126.73","45"
"145",="3653","健策","404","2019","543","16.6","15.6","13","32.3","45.6","0","23.9","0.13","2.53","73.7","12.9","0","0.53","14.5","59.2","48.9","66"
"146",="1477","聚陽","221","2019","535","18.4","5.96","34","25","91.4","1.73","48.7","0.32","1.01","148","51.5","","3.18","55.6","92","41.37","55"
"147",="3189","景碩","116","2019","525","107","40.6","24.5","165","193","5.88","197","0.31","16.7","417","108","18.9","0.7","129","288","56.68","43"
"148","00720B","元大投資級公司債","34.26","2019","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2019","517","71.4","41.2","10.8","113","130","46.6","167","50.4","0.44","402","61.8","29.8","0.86","105","297","45.38","70"
"150",="2313","華通","43.3","2019","516","88.9","150","75.2","240","337","0.65","260","1.06","1.3","613","180","143","7.71","355","258","21.61","45"
"151",="2498","宏達電","62.2","2019","513","281","5.31","23.6","298","357","45.7","78.9","1.09","5.8","527","173","","1.65","177","350","42.57","45"
"152",="2637","慧洋-KY","67.7","2019","505","19.1","3.22","1.88","22.6","51.4","2.76","752","","22.3","869","154","344","42.8","576","293","42.52","49"
"153",="5903","全家","224.5","2019","501","89.2","21.9","56","120","180","23.1","118","7.2","16.7","572","292","0","28.5","509","63","26.78","57"
"154","2882A","國泰特","59.3","2019","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2019","491","5.84","6.48","11.3","12.7","24.3","1.34","0.15","1.84","3.19","31.8","8.07","","1.95","10.1","21.6","29.38","26"
"157",="6176","瑞儀","105","2019","488","232","116","23","348","454","0.3","31.4","0.13","10.8","505","224","","1.58","231","274","58.98","60"
"158",="3035","智原","194.5","2019","483","27.8","9.1","6.35","42.3","50.2","12.5","5.77","5.51","0.07","77","20.8","","1.23","24.4","52.6","20.94","55"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2019","475","159","5.4","5.62","257","265","56.5","279","0.59","21.2","623","148","202","3.11","354","268","31.77","53"
"161",="9914","美利達","157.5","2019","471","32.7","26.3","46.5","69.8","118","107","24","0.45","0.49","257","78.1","3.56","2.3","113","144","46.09","47"
"162",="006208","富邦台50","68.55","2019","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2019","463","32.4","37.4","80.8","84.2","175","492","127","","1.72","808","84.8","64.6","5.02","165","642","38.17","45"
"164",="9917","中保科","102","2019","460","63.2","11.9","3.51","78.7","88.5","39","67.6","4.19","16.1","225","85.7","1.66","22.3","113","112","24.36","60"
"165",="2006","東和鋼鐵","63","2019","460","9.77","32.2","138","82.4","230","38.1","196","1.77","4.41","477","157","64.3","8.52","234","243","24.1","38"
"166",="2845","遠東銀","11.25","2019","458","89.3","226","","","","2,052","29.1","16.7","2.29","6,549","","","6.59","6,076","473","14.09","62"
"167",="5522","遠雄","58.4","2019","456","91.7","12","576","107","761","85.8","0.06","1.81","6.04","870","382","53.3","4.25","453","416","51.63","47"
"168",="1513","中興電","94.9","2019","452","9.83","17.2","56.5","47.9","113","17.3","44.6","0.39","5.44","202","77.3","34.5","0.79","124","78.2","18.44","38"
"169",="2492","華新科","92.9","2019","451","76.3","77.5","43","245","291","119","180","0.05","2.55","602","163","62.6","6.31","236","365","69.77","66"
"170","00778B","凱基金融債20+","34.65","2019","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2019","446","4.53","3.46","2.84","8.89","12.5","0.38","17.4","0.18","0.07","33.8","5.57","8.19","0.02","17.3","16.5","42.02","64"
"172",="1210","大成","49.85","2019","446","29.4","60.1","79.5","89.6","213","47.7","174","1.62","11.9","473","202","15.1","2.4","230","243","23.31","45"
"173",="2388","威盛","89.8","2019","446","25.3","4.72","8.17","33","42.3","24.7","20.3","0.29","1.68","92.7","32.4","9.3","7.45","52.9","39.7","7.16","47"
"174",="3406","玉晶光","393","2019","443","54.3","34.5","10.6","90.2","103","4.49","75.3","0.59","20.7","210","52.5","11.6","0.27","74.6","136","121.95","74"
"175",="2368","金像電","89.5","2019","440","37.8","69","27.4","107","138","5.98","56","0.2","0.28","209","109","24.6","2.74","137","71.7","13.25","38"
"176",="1907","永豐餘","26.3","2019","437","60.6","145","96.2","307","458","227","478","5.1","19.5","1,211","357","294","14.2","703","508","23.64","40"
"177",="2404","漢唐","228","2019","435","63.9","49","0.38","132","192","29","7.78","0.03","0.38","231","139","","0.08","143","87.4","44.95","57"
"178",="2015","豐興","73.6","2019","428","15.7","15.8","43.1","33.8","83.7","28.3","98.5","","1.02","215","28.2","","1.59","31.8","183","31.44","53"
"179",="2889","國票金","12.15","2019","419","19.6","229","","","","2,563","30.2","2.15","17.4","2,865","","","8.8","2,466","398","12.53","57"
"180",="1503","士電","80.2","2019","418","24.7","60.6","46.3","112","165","167","67.4","","2.72","408","124","8.5","5.82","161","247","46.39","40"
"181","2882B","國泰金乙特","59.6","2019","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","2019","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","2019","409","90.2","49.8","40.8","140","184","7.64","25.1","7.11","4.25","240","77.4","32.8","0.32","118","123","93.53","51"
"184",="3017","奇鋐","115.5","2019","408","81.5","79.7","82.6","165","259","5.56","67.1","1.42","6.83","356","206","37.5","7.97","262","93.3","25.41","43"
"185","2881B","富邦金乙特","60.7","2019","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2019","397","81.7","5.86","414","170","591","609","6.35","","19.7","1,235","150","448","4.65","687","548","31.45","49"
"187","00777B","凱基AAA至A公司債","34.77","2019","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2019","390","0.67","10.6","65.8","21","92.1","85.8","126","","0.48","305","85","67.4","4.09","159","146","10.15","32"
"189",="8415","大國鋼","37.2","2019","384","44.3","37.7","111","96.9","210","24.4","25.5","7.41","3.33","305","69.8","37.4","0","134","172","16.65","40"
"190",="6116","彩晶","13","2019","382","29.1","15.3","12.2","176","193","98.8","169","5.28","5.4","479","62.4","0.1","0.05","69.5","410","13.06","51"
"191",="2634","漢翔","40.25","2019","379","6.34","142","98.2","148","322","9.25","85.7","12.5","5.94","461","194","89.2","2.15","314","147","15.63","32"
"192","00726B","國泰5Y+新興債","33.31","2019","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2019","374","30.8","20.6","13","51.3","65","4.63","22.1","7.04","0.65","105","29.6","21.6","0.34","55.6","49.9","13.89","49"
"194",="1314","中石化","9.88","2019","374","91.2","19.6","97","122","240","510","203","1.77","1.49","965","87.4","67.2","46.2","293","672","23.68","34"
"195",="2809","京城銀","33.55","2019","373","35.5","49.1","","","","1,037","27.1","","9.75","2,827","","","2.91","2,418","409","36.28","62"
"196","2881A","富邦特","62.1","2019","373","","","","","","","","","","","","","","","","",""
