"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"38",="5876","上海商銀","44.7","2014","2,173","646","194","","","","3,512","233","","40.1","15,422","","","26.7","13,969","1,453","28.39","76"
"39",="2327","國巨","496","2014","2,089","64.1","85.9","55.1","209","270","56.1","149","25","4.38","515","188","64","3.44","258","257","38.35","51"
"40",="2883","開發金","12.2","2014","2,055","252","1,318","","","","4,268","144","89","142","9,197","","","135","7,437","1,760","11.41","62"
"41",="3037","欣興","134","2014","2,042","218","158","56.6","379","451","75.2","493","2.03","8.71","1,035","300","223","12","539","496","29.56","43"
"42",="2379","瑞昱","397.5","2014","2,039","216","39.4","38.8","270","334","26","33.7","14.7","0.87","411","178","","1.19","190","221","43.76","66"
"43",="2357","華碩","271","2014","2,013","791","816","1,006","1,666","2,749","553","95.8","21.5","26.6","3,524","1,790","4.01","2.71","1,869","1,655","220.32","43"
"44",="8069","元太","175.5","2014","2,001","81.2","38.5","19.9","128","159","31","90.4","96.8","2.29","390","91.1","25.7","7.62","124","265","23.35","53"
"45",="2890","永豐金","16.25","2014","1,973","455","1,764","","","","4,117","138","28.4","148","15,497","","","72.3","14,243","1,255","13.26","67"
"46",="1605","華新","52.8","2014","1,970","64.2","176","229","272","521","337","184","2.01","27.9","1,088","200","214","15.9","433","654","17.91","36"
"47",="0056","元大高股息","27.76","2014","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2014","1,936","268","47.2","10.8","349","373","24.5","448","0.43","6.28","852","217","254","12.5","494","358","16.05","53"
"49",="2887","台新金","16","2014","1,916","231","1,003","","","","3,735","180","20","213","13,830","","","29.9","12,688","1,142","11.91","52"
"50",="6415","矽力*-KY","499","2014","1,903","16.2","2.86","5.13","27.4","33","1.69","0.98","3.14","0.21","39.1","4.02","","","4.02","35.1","45.37","83"
"51",="2408","南亞科","59.3","2014","1,837","72.7","79.5","51.5","152","213","285","512","5.37","22.7","1,046","492","125","12.2","629","417","17.17","79"
"52",="4938","和碩","67.9","2014","1,811","1,077","1,447","956","2,593","3,696","31.9","729","16","67.5","4,571","2,650","139","9.8","2,822","1,749","50.2","36"
"53",="2801","彰銀","16.95","2014","1,796","396","218","","","","3,574","238","4.73","3.98","18,159","","","29.6","16,966","1,192","15.09","67"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2014","1,759","19.6","5.36","1.05","45","67.9","6.66","22.6","0.28","2.63","100","33.9","","2.4","36.4","63.9","44.43","62"
"56",="8046","南電","261","2014","1,686","49.5","95.5","35.9","245","282","6.71","180","0.12","0.73","479","50.1","13.8","15.8","93.5","385","59.79","49"
"57",="2301","光寶科","70.5","2014","1,666","665","529","295","1,195","1,537","59.2","361","163","13.8","2,165","1,203","136","2.79","1,374","792","32.38","43"
"58",="1402","遠東新","31","2014","1,659","260","335","220","657","981","1,875","1391","530","162","4,966","881","1,252","39.2","2,331","2,635","38.02","45"
"59",="6669","緯穎","948","2014","1,657","5.64","12.2","0.37","18.2","19","","0.4","0.16","0.02","19.6","13.3","","0","13.3","6.28","","41"
"60",="2633","台灣高鐵","29.4","2014","1,655","13.3","2.27","28","22.5","573","","0.75","4,404","12.7","5,017","110","3,591","865","4,567","450","4.28","55"
"61",="2345","智邦","294.5","2014","1,649","44.9","40.8","32.9","86.9","122","2.24","12.5","1.84","1.27","141","65.6","","0.22","65.9","75.6","14.2","43"
"62",="9910","豐泰","180","2014","1,587","18.9","41.4","52.3","60.3","121","6.55","115","3.61","3.31","254","82.2","13.6","23.5","130","124","18.74","49"
"63",="5347","世界","95.9","2014","1,572","171","41.5","25","221","251","3.07","79.8","0.37","3.09","338","53.9","","7.12","62.1","275","16.81","81"
"64",="3443","創意","1130","2014","1,514","28.5","5.33","7.09","33.9","42.7","0","3.38","2.3","0.34","49.3","14.1","","0.8","15","34.3","25.62","55"
"65",="1102","亞泥","42.65","2014","1,512","127","228","94.2","591","706","1,181","706","54.9","177","2,828","650","472","18.2","1,211","1,617","42.19","43"
"66",="3529","力旺","1980","2014","1,508","13.2","0.51","","13.7","13.8","0.54","5.04","0.38","0.02","19.8","1.82","","0.15","1.97","17.9","23.56","98"
"67",="6409","旭隼","1615","2014","1,417","28","13.1","3.52","41.1","45.2","","8.93","0.07","0.15","54.5","20.2","","0","20.5","34.1","48.07","66"
"68",="3481","群創","14.55","2014","1,390","710","799","338","1,512","1,894","88","2336","202","127","4,825","1,991","423","114","2,533","2,292","22.87","45"
"69",="2409","友達","18","2014","1,386","820","596","364","1,417","1,856","153","2318","152","45","4,699","1,724","857","44.8","2,695","2,004","18.8","45"
"70",="2618","長榮航","26.1","2014","1,380","271","116","76.9","398","501","35.9","988","24.1","73.8","1,676","514","624","141","1,279","397","10.52","38"
"71",="6770","力積電","34.6","","1,366","","","","","","","","","","","","","","","","",""
"72",="6446","藥華藥","451","2014","1,365","11.3","0.01","0.52","11.3","11.9","0","3.7","0.34","0.63","16.6","0.81","1.07","0.02","1.9","14.7","7.76","53"
"73",="2474","可成","187.5","2014","1,340","481","214","56","696","799","18","454","1.46","73.3","1,370","322","","85.1","409","961","124.48","83"
"74",="2888","新光金","8.02","2014","1,242","594","730","","","","17,754","247","30.4","332","27,938","","","132","26,683","1,255","11.27","48"
"75",="1476","儒鴻","448.5","2014","1,231","18.5","27.9","31","46.4","80.6","0.13","65.6","0.23","2.19","149","50.7","0.74","2.63","54.5","94.8","36.31","64"
"76",="2377","微星","145","2014","1,225","100","129","156","229","398","4.06","58.5","","1.7","464","216","0.16","3.2","219","245","29.04","43"
"77",="9945","潤泰新","36.25","2014","1,146","21.1","25.3","216","46.4","275","389","44.3","1.44","21.1","732","211","215","14.5","445","287","43.55","47"
"78",="2610","華航","19","2014","1,139","205","103","72.3","310","409","53.8","1427","6.71","309","2,291","614","915","205","1,781","510","9.28","30"
"79",="2105","正新","33.95","2014","1,100","212","145","166","358","552","5.63","1094","","39.7","1,699","406","337","41.7","813","886","27.08","60"
"80",="2324","仁寶","24.2","2014","1,067","747","1,797","673","2,550","3,248","256","245","10.4","11.6","3,788","2,503","205","6.26","2,725","1,062","23.37","36"
"81",="4958","臻鼎-KY","109","2014","1,032","179","226","60.4","405","532","1.31","301","0.94","17","855","396","137","1.54","535","320","43.35","53"
"82",="5274","信驊","2720","2014","1,029","7.8","1.75","0.46","9.56","10.1","","0.13","0.21","0.02","10.4","1.82","","","1.82","8.61","32.73","93"
"83",="2834","臺企銀","12.8","2014","1,028","642","218","","","","2,220","141","1.5","46.4","13,924","","","6.89","13,297","627","11.84","67"
"84",="2347","聯強","61.5","2014","1,026","226","528","312","770","1,118","135","67.4","4.13","29.1","1,359","850","40.4","5.12","897","462","28.53","38"
"85",="3231","緯創","34.95","2014","1,014","557","1,004","738","1,569","2,414","90.5","393","15.5","38.4","2,996","2,029","199","24.7","2,296","700","28.38","34"
"86",="2356","英業達","28.15","2014","1,010","377","693","318","1,159","1,511","21.9","351","9.01","64.3","1,957","1,267","10.1","36.1","1,313","644","16.05","40"
"87",="4743","合一","254","2014","994","0.42","0.03","0.22","8.64","12.4","6.81","0.12","0.21","0.56","20.1","0.68","","0","0.8","19.3","12.68","64"
"88",="2344","華邦電","23.9","2014","951","69.8","58.3","63.2","157","230","33.2","340","3.12","7.6","648","145","97.6","13.3","255","393","10.35","55"
"89",="8464","億豐","317","2014","929","25.4","19.4","26.8","44.8","75.5","0.33","40.1","0.4","12.4","131","39","46.4","0.4","97.1","33.6","14.45","62"
"90",="2027","大成鋼","45.45","2014","922","19.8","41.4","278","63.7","372","2.95","54","5.58","8.99","456","137","151","1.06","291","165","15.93","36"
"91",="9904","寶成","30.9","2014","911","347","357","464","871","1,436","450","635","127","76.7","2,730","746","420","24.3","1,209","1,521","24.02","47"
"92",="4966","譜瑞-KY","1120","2014","909","46","10.8","4.32","57.2","63.5","","1.22","0.06","0.48","65.3","11","","","11","54.2","71.85","80"
"93",="5483","中美晶","154","2014","903","53.9","50.2","46.1","104","168","42.7","152","6.94","38.7","409","97.9","38.1","45.6","193","216","36.03","40"
"94",="2049","上銀","252.5","2014","893","24.6","56.7","40.7","81.3","130","4.6","153","0.14","14.8","303","99.7","58.9","6.14","167","137","49.45","53"
"95",="5269","祥碩","1265","2014","877","6.03","2.45","2.01","10.7","12.9","","0.96","0.33","0.08","14.7","2.2","","0","2.22","12.4","22.06","73"
"96",="3661","世芯-KY","1205","2014","858","13.6","6.61","2.24","21.4","26.9","0","3.58","1.79","0.72","33.2","5.41","","","5.41","27.8","43.77","60"
"97",="3533","嘉澤","808","2014","858","14","32.2","11.9","46.3","76.7","0.58","22.7","0.11","3.78","105","25.8","","0.01","26.6","78.4","83.18","60"
"98",="9941","裕融","172.5","2014","858","17","608","4.87","630","668","2.51","156","1.24","19.5","851","743","3.99","1.38","755","96.5","33.9","45"
"99","00724B","群益10年IG金融債","33.23","","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2014","823","476","605","366","1,101","1,509","51.2","54.8","267","18.6","1,911","1,178","94.8","17","1,305","606","22.13","36"
"102",="3702","大聯大","48.1","2014","808","112","848","474","960","1,462","27.8","46.7","57.6","3.94","1,603","1,002","141","4.58","1,152","451","27.21","30"
"103",="1229","聯華","54.4","2014","805","8.31","8.81","10.1","17.1","27.5","216","14.9","0.15","0.79","259","31","8","2.38","42.4","217","25.32","55"
"104",="3293","鈊象","560","2014","789","5.06","2.85","1.93","13.5","16.1","0.96","13.7","0.27","0.37","31.7","4.19","","0.61","4.82","26.9","38.52","70"
"105","00761B","國泰A級公司債","36.74","","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2014","757","193","686","105","924","1,088","466","347","73.9","42.8","2,028","1,127","7.69","50.4","1,227","801","44.84","34"
"107",="2371","大同","32.35","2014","757","301","196","217","592","860","328","862","21.1","38.4","2,138","938","432","67","1,520","619","15.15","32"
"108",="2376","技嘉","118.5","2014","753","93.4","65.4","88.7","172","268","9.89","42.3","0.5","13.1","337","107","","4.36","111","226","35.87","51"
"109",="1504","東元","35.2","2014","753","172","118","115","307","433","221","146","1.74","15.2","827","181","70","22.1","294","533","24.86","51"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2014","738","353","373","39.2","729","1,084","55.8","143","","9.45","1,310","484","","0.48","489","821","59.53","57"
"112",="3105","穩懋","168","2014","712","26.8","6.9","15","53.7","71.2","26.9","117","0.54","2.24","218","27.5","29.4","1.59","58.8","159","21.48","68"
"113",="8299","群聯","358","2014","712","77.7","45.7","54.1","144","199","10.6","16.3","1.03","0.01","228","62.4","","0.45","62.9","165","89.06","55"
"114",="3023","信邦","301.5","2014","709","24.1","33.4","19.4","58","79.5","8.01","15.4","0.09","1.58","105","48","3.03","0.96","54","50.8","24.17","47"
"115",="6789","采鈺","223.5","","705","","","","","","","","","","","","","","","","",""
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2014","698","18.5","32.9","16","74.2","91.8","11.6","27.1","2","15.5","150","28.7","24.9","1.28","56","93.7","24.6","53"
"118",="2542","興富發","40.4","2014","693","107","15.4","812","130","1,060","5.09","9.16","0.29","6.38","1,082","703","35.5","0.22","739","343","34.56","64"
"119",="6550","北極星藥業-KY","93","2014","689","3.56","0.01","","3.64","10.6","","9.62","0.58","0.46","21.3","1.72","0","12.6","14.4","6.95","-25.3","50"
"120",="2385","群光","90.7","2014","682","19.8","198","100","272","385","26.6","142","2.46","11.8","570","305","5","1.79","312","258","33.62","38"
"121",="2812","台中銀","13.55","2014","680","95.5","81.2","","","","380","51","1.44","14.8","5,301","","","5.12","4,943","358","12.59","67"
"122",="6781","AES-KY","792","","677","","","","","","","","","","","","","","","","",""
"123",="6239","力成","88.9","2014","675","176","77.4","25.8","256","286","16.6","377","13.3","1.83","695","106","167","25.9","299","395","41.07","57"
"124","00746B","富邦A級公司債","36.21","","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2014","665","64.7","117","126","215","349","3.69","76.6","1.77","14.4","452","233","0.75","12.3","256","195","51.67","47"
"126","00725B","國泰投資級公司債","35.87","","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2014","650","11","24.3","10.3","36","48.5","0.53","19.9","80.7","8.45","164","29.8","36","4.23","75.5","88","33.16","36"
"128",="3532","台勝科","165","2014","640","22.5","16.5","17.4","38.9","57.7","0","155","0.34","3.74","220","17.1","3.45","2.83","23.3","196","25.32","62"
"129","00679B","元大美債20年","32.18","","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2014","639","27.2","4.33","16.4","47","65","428","32.6","8.03","2.51","537","27.7","119","9.62","161","376","72.72","66"
"131",="2337","旺宏","33.9","2014","629","76.4","33.4","96.5","110","209","14","211","2.38","3.09","448","190","20.7","11.3","222","226","6.4","36"
"132",="4919","新唐","148","2014","621","17.5","7.81","7.94","25.3","34.1","4.67","4.47","3.1","1.14","48.9","13.8","","5.26","19.8","29.1","14.04","57"
"133",="6592","和潤企業","118","","608","","","","","","","","","","","","","","","","",""
"134",="2449","京元電子","49.3","2014","603","74.2","45.5","2.86","120","129","17.9","240","1.08","2.45","397","56.1","109","2.63","168","230","19.25","62"
"135",="5904","寶雅","585","2014","598","7.72","5.96","17.7","13.7","32","","14.1","","2.72","48.9","22.8","1.98","0.05","24.9","24","25.52","55"
"136",="2352","佳世達","30.35","2014","597","89.9","291","178","391","600","196","199","2.08","40.1","1,055","571","149","14.9","745","310","13.37","36"
"137",="1802","台玻","20.45","2014","595","65.1","94.4","95.7","159","294","39.3","677","0.75","41.7","1,060","324","184","18.4","535","525","20.39","34"
"138",="3036","文曄","66.4","2014","587","15.5","206","153","235","393","3.28","6.35","15.4","2.03","423","264","18.1","0.22","284","139","39.15","26"
"139",="2227","裕日車","192.5","2014","578","128","3.89","0.03","136","163","177","17.6","0.12","5.73","365","63.7","","5.68","95.8","269","89.77","62"
"140",="3044","健鼎","108.5","2014","570","215","128","44.1","343","405","","154","1.66","10.2","591","294","","0.87","307","284","54.02","41"
"141",="2383","台光電","170.5","2014","568","21.7","70.1","18.5","91.8","111","0.18","51","0.02","4.43","167","77.5","5.22","0.53","85.3","81.8","25.84","45"
"142",="2838","聯邦銀","15.4","2014","553","95.9","148","","","","1,201","77.3","20.5","64.6","4,865","","","24.1","4,542","323","13.07","62"
"143",="1722","台肥","55.9","2014","548","6.11","51","36.6","57.4","105","238","336","4.85","17.6","705","58.8","7.9","33.7","181","524","53.46","45"
"144",="6121","新普","295","2014","546","102","154","81.1","301","385","0.92","62.7","0.41","5.88","458","244","","0.12","253","205","66.03","45"
"145",="3653","健策","404","2014","543","9.88","9.73","8.77","23","32.1","0.03","19.3","0.06","1.57","53.4","6.59","","0.59","7.38","46.1","43.31","62"
"146",="1477","聚陽","221","2014","535","16.5","13.2","27.5","30.2","71.3","2.1","43.7","0.42","1.71","120","36.2","","2.03","38.3","81.6","42.98","57"
"147",="3189","景碩","116","2014","525","115","39.4","21.6","211","235","0.5","154","0.2","20.8","411","101","7.31","1.11","110","301","61.43","64"
"148","00720B","元大投資級公司債","34.26","","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2014","517","61.2","48.8","10.3","110","193","0.1","129","72.3","4.8","401","106","48.3","0.94","161","240","35.69","60"
"150",="2313","華通","43.3","2014","516","80.4","107","48.7","188","245","0.62","205","1.05","4.36","463","132","120","12.4","275","189","15.84","43"
"151",="2498","宏達電","62.2","2014","513","557","297","172","857","1,103","28.2","234","72.1","116","1,638","833","","0.43","835","803","97.02","43"
"152",="2637","慧洋-KY","67.7","2014","505","4.87","2.78","0.57","13","25.4","6.91","658","","55.5","745","84.5","358","35.3","478","267","56.45","47"
"153",="5903","全家","224.5","2014","501","56.3","14.6","31.6","71","107","23.6","82.4","6.27","10.3","231","151","8.75","22.3","182","49.4","20.91","55"
"154","2882A","國泰特","59.3","","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2014","491","8.52","6.56","1.59","15.1","17.8","","0.07","0.01","0.15","18.1","4.24","","","4.31","13.8","","77"
"157",="6176","瑞儀","105","2014","488","291","124","25.7","438","469","0.29","71.1","0.97","8.86","553","217","90.1","1.67","309","244","52.58","49"
"158",="3035","智原","194.5","2014","483","43.1","7","5.49","52.4","60","13","6.24","3.78","0.22","83.5","13.3","","0.62","13.9","69.5","16.77","68"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2014","475","191","7.93","4.23","306","313","20.7","260","","40.5","635","144","180","21.7","352","283","32.97","53"
"161",="9914","美利達","157.5","2014","471","40.7","19.5","32","68.1","101","79.7","29.4","0.19","5.35","218","64.1","5.74","5.11","92.2","126","40.19","57"
"162",="006208","富邦台50","68.55","2014","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2014","463","38","59.3","79.5","121","208","347","178","","10.5","749","105","92.2","28.4","227","522","29.26","45"
"164",="9917","中保科","102","2014","460","38.6","13.1","7.07","64.1","75.9","49.5","53.8","3.26","13.7","199","66.9","0.87","20.4","88.3","111","24.08","62"
"165",="2006","東和鋼鐵","63","2014","460","19.1","50.4","85.6","72.9","162","44.3","159","","15.5","383","110","32.8","7.47","152","232","23.05","34"
"166",="2845","遠東銀","11.25","2014","458","80.8","197","","","","913","27.9","18","1.57","5,220","","","5.31","4,859","361","12.67","67"
"167",="5522","遠雄","58.4","2014","456","23.7","15.6","717","39.3","850","106","0.41","","2.04","959","538","19.6","1.75","562","396","47.42","53"
"168",="1513","中興電","94.9","2014","452","9.55","27.8","28.9","39.8","80.4","19.6","34.5","0.89","5.21","142","48.2","7.78","5.46","64.8","76.8","18.05","38"
"169",="2492","華新科","92.9","2014","451","18.5","47.9","33.9","108","145","50.5","59.5","0.04","6.22","266","71","28.1","5.39","105","162","21.32","43"
"170","00778B","凱基金融債20+","34.65","","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2014","446","1.38","0.62","0.27","2.02","2.37","","7.9","0.03","0.07","10.4","1.54","4.16","0.23","5.93","4.46","19.86","50"
"172",="1210","大成","49.85","2014","446","38.3","60.5","78.4","100","223","41.3","134","1.47","11.8","414","164","46.7","2.19","215","199","20.19","38"
"173",="2388","威盛","89.8","2014","446","18.6","4.82","5.38","30.7","38.4","24.6","23.4","3.39","2.92","93.3","43.2","30.8","0.81","74.9","18.5","3.25","38"
"174",="3406","玉晶光","393","2014","443","11.5","30","12.1","41.5","55.9","0.35","87.3","0.82","9.2","155","69.6","4.05","0.01","74.9","80.1","79.2","28"
"175",="2368","金像電","89.5","2014","440","31.3","74.7","27.5","106","139","6.2","89.7","0.11","4.12","242","130","33.9","4.98","170","72.4","12.97","36"
"176",="1907","永豐餘","26.3","2014","437","27.7","133","93","242","383","235","466","4.88","28.5","1,123","301","276","14","625","498","23.94","38"
"177",="2404","漢唐","228","2014","435","66.1","31.3","0.61","98.5","107","18","5.94","0.03","4.58","136","77.2","","0.03","80.4","55.5","23.33","49"
"178",="2015","豐興","73.6","2014","428","20.4","18.3","44.7","39.3","88.4","24.4","76.8","","2.15","193","27.9","","7.37","35.3","158","27.12","51"
"179",="2889","國票金","12.15","2014","419","25","182","","","","1,972","19.4","4.63","11.2","2,223","","","2.94","1,886","336","11.22","62"
"180",="1503","士電","80.2","2014","418","14.2","59.8","42.8","76.3","122","153","58.2","","5.08","342","84","8.5","14.7","126","216","40.5","40"
"181","2882B","國泰金乙特","59.6","","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","2014","409","12","16.6","15.7","31.7","49.1","1.53","11.9","1.04","1","65.2","19.1","4.75","0.04","24","41.3","47.53","55"
"184",="3017","奇鋐","115.5","2014","408","55.9","61.4","42.1","121","170","6.89","46.2","0.33","9.46","236","126","16.4","3.1","151","84.8","23.45","43"
"185","2881B","富邦金乙特","60.7","","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2014","397","49.3","3.93","388","53.2","471","700","9.94","0.49","7.45","1,195","151","297","5.22","631","564","30.78","47"
"187","00777B","凱基AAA至A公司債","34.77","","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2014","390","0.2","10.8","71","22.5","105","67.6","164","","12.6","350","128","127","2.82","259","90.4","6.32","32"
"189",="8415","大國鋼","37.2","2014","384","5.25","10.8","88.5","16.1","108","0","7.17","5.26","2.07","128","26.3","28","0.38","55.2","72.4","12.06","38"
"190",="6116","彩晶","13","2014","382","58.8","39.6","19.7","104","158","69.3","220","4.65","3.06","456","80.1","18","1.44","99.7","356","10.79","49"
"191",="2634","漢翔","40.25","2014","379","27.2","59.7","75","86.9","189","5.28","48.5","3.4","2.97","253","129","6.8","1.73","150","103","11.33","43"
"192","00726B","國泰5Y+新興債","33.31","","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2014","374","3.39","0.71","0.4","4.3","4.78","","2.74","0.01","0.08","7.9","1.16","","","1.16","6.74","","66"
"194",="1314","中石化","9.88","2014","374","104","25.1","21.7","141","182","422","170","0.2","0.34","774","56.7","71.4","4.89","240","534","22.93","36"
"195",="2809","京城銀","33.55","2014","373","119","9.01","","","","643","25.5","","7.21","2,353","","","1.68","2,081","271","22.6","81"
"196","2881A","富邦特","62.1","","373","","","","","","","","","","","","","","","","",""
"197",="1717","長興","31.6","2014","372","54.2","131","70.4","186","296","22.4","139","0.6","11.6","473","110","97.5","16.5","253","220","21.01","45"
"198",="1227","佳格","40.6","2014","372","19.9","44.9","38.5","80","135","3.84","36.9","0.08","3.08","181","56.6","","2.44","60.4","121","16.71","53"
