"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"28",="2395","研華","363","2015","2,816","43.6","64.7","48.7","128","181","22.3","95.8","13.7","25.1","340","92.4","","3.44","105","235","36.89","66"
"29",="2912","統一超","268","2015","2,786","230","56.3","116","342","490","130","223","11.5","27.5","894","497","6.65","79","583","311","26.08","60"
"30",="0050","元大台灣50","118.95","2015","2,741","","","","","","","","","","","","","","","","",""
"31",="2885","元大金","21.85","2015","2,732","418","1,187","","","","7,477","173","262","223","15,511","","","205","13,538","1,974","17.02","52"
"32",="3034","聯詠","434.5","2015","2,644","191","110","42.2","307","351","14.5","20.4","21.8","0.2","411","123","","1.54","126","285","46.86","62"
"33",="1101","台泥","36.4","2015","2,605","390","215","89.4","759","906","188","1133","226","477","2,931","681","580","12.4","1,376","1,555","29.26","45"
"34",="4904","遠傳","70.8","2015","2,307","160","70.8","45.1","253","343","23.8","520","457","17.1","1,369","217","389","13.9","642","727","22.07","60"
"35",="2609","陽明","65.4","2015","2,284","237","65.1","17.3","311","356","180","906","0.51","79.2","1,550","405","673","133","1,232","317","10.33","30"
"36",="1590","亞德客-KY","1120","2015","2,240","20.8","30.7","19.6","61.6","84.1","1.1","121","1.08","5.6","215","80.9","26.4","0.28","110","104","57.3","57"
"37",="6488","環球晶","502","2015","2,185","36.6","45.4","32.6","82","120","5.34","93.6","7.02","12.1","238","48.8","0","18.9","70.9","167","45.29","60"
"38",="5876","上海商銀","44.7","2015","2,173","969","151","","","","4,411","239","","37.5","16,249","","","25.2","14,690","1,559","28.9","76"
"39",="2327","國巨","496","2015","2,089","67.5","91.1","53","192","248","50.6","142","24","3.24","475","192","25","3.3","222","253","38.9","53"
"40",="2883","開發金","12.2","2015","2,055","251","1,008","","","","3,541","147","85.8","222","8,667","","","131","6,979","1,688","11.17","57"
"41",="3037","欣興","134","2015","2,042","233","144","54.6","379","445","81.3","493","2.51","8.12","1,037","308","233","12.1","557","480","29.26","43"
"42",="2379","瑞昱","397.5","2015","2,039","275","41.6","32.5","327","376","30.1","33.8","28.2","0.84","469","237","","0.64","247","223","44.12","60"
"43",="2357","華碩","271","2015","2,013","569","842","1,041","1,470","2,583","529","90.4","20","29.4","3,336","1,527","18.4","4.06","1,642","1,694","225.31","40"
"44",="8069","元太","175.5","2015","2,001","65.8","26.6","14.3","103","137","18.5","65","94.6","3.53","334","60.4","3.03","5.02","68.4","266","23.39","57"
"45",="2890","永豐金","16.25","2015","1,973","281","1,082","","","","4,430","130","27","174","15,876","","","79.2","14,559","1,317","12.95","62"
"46",="1605","華新","52.8","2015","1,970","88.9","164","226","274","512","319","176","1.99","26.3","1,047","171","221","17.2","411","636","17.59","36"
"47",="0056","元大高股息","27.76","2015","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2015","1,936","219","35.9","6.33","289","308","25.7","462","0.39","5.81","802","178","241","13.4","443","359","16.11","51"
"49",="2887","台新金","16","2015","1,916","223","1,047","","","","4,598","182","20.2","278","15,202","","","28.6","13,953","1,250","13.02","67"
"50",="6415","矽力*-KY","499","2015","1,903","14.2","3.65","10.3","27.2","38.1","8.22","1.09","4.07","1.37","53.3","7.19","0","0","7.19","46.1","58.91","83"
"51",="2408","南亞科","59.3","2015","1,837","31","71.9","59.5","103","178","331","498","4.06","20.2","1,040","352","127","12.3","492","549","22.55","72"
"52",="4938","和碩","67.9","2015","1,811","1,026","1,477","1,182","2,559","3,904","25.6","710","15.6","76.8","4,761","2,677","123","11.5","2,837","1,923","57.78","38"
"53",="2801","彰銀","16.95","2015","1,796","312","197","","","","3,612","223","5.01","3.48","19,063","","","32.1","17,768","1,295","15.31","62"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2015","1,759","31.3","5.89","1.25","45.3","59.4","13.5","21.9","0.2","0.85","96.1","36.8","","2.47","39.5","56.6","40.28","55"
"56",="8046","南電","261","2015","1,686","103","81","36.3","235","275","7.2","176","0.1","0.65","467","47.3","23.1","16.3","100","367","56.8","49"
"57",="2301","光寶科","70.5","2015","1,666","655","517","288","1,177","1,503","55.2","334","159","13.3","2,097","1,098","164","2.52","1,300","797","32.92","43"
"58",="1402","遠東新","31","2015","1,659","409","301","246","791","1,137","1,885","1481","505","157","5,188","948","1,407","51.8","2,584","2,604","36.86","45"
"59",="6669","緯穎","948","2015","1,657","15.1","15","27.3","31.5","60.9","","0.56","0.06","0.02","61.7","52.5","","0","52.6","9.15","","43"
"60",="2633","台灣高鐵","29.4","2015","1,655","21.5","2.1","21.5","29.6","601","","0.71","4,397","20.8","5,066","362","3,456","646","4,464","602","10.74","68"
"61",="2345","智邦","294.5","2015","1,649","53.8","37","36.3","96.2","135","1.67","10.7","1.45","0.88","150","67.8","","0.26","68.1","81.8","15.28","47"
"62",="9910","豐泰","180","2015","1,587","23.7","44.5","54","68.3","134","8.96","133","4.02","3.13","287","83.2","14.1","26.1","138","149","21.96","57"
"63",="5347","世界","95.9","2015","1,572","180","32","22.5","224","248","2.49","69.8","0.42","3.08","324","42.6","","6.45","49.7","274","16.72","72"
"64",="3443","創意","1130","2015","1,514","31.5","6.36","7.36","37.9","48","0.16","3.57","1.55","0.33","54","18.2","","0.47","18.7","35.3","26.32","55"
"65",="1102","亞泥","42.65","2015","1,512","110","201","73.2","428","528","1,277","673","53","162","2,701","652","402","16.9","1,152","1,549","40.43","38"
"66",="3529","力旺","1980","2015","1,508","13.7","0.56","","14.2","14.4","0.56","4.92","0.43","0","20.4","2","","0.18","2.19","18.2","23.97","95"
"67",="6409","旭隼","1615","2015","1,417","33.3","14.8","3.52","48.1","53.8","","9.31","0.06","0.29","63.7","22.7","","0","23","40.7","54.71","70"
"68",="3481","群創","14.55","2015","1,390","525","528","302","1,055","1,389","97","1995","193","41.7","3,874","1,105","436","5.62","1,552","2,323","23.34","45"
"69",="2409","友達","18","2015","1,386","789","348","318","1,139","1,620","150","2088","146","81.6","4,256","1,413","685","47.7","2,209","2,046","18.91","47"
"70",="2618","長榮航","26.1","2015","1,380","357","105","84.9","481","586","31.9","1138","22.7","119","1,954","586","640","180","1,407","547","12.66","47"
"71",="6770","力積電","34.6","","1,366","","","","","","","","","","","","","","","","",""
"72",="6446","藥華藥","451","2015","1,365","5.64","0.01","0.22","5.67","6.01","0","3.4","0.2","0.8","10.4","2.47","1.01","0.02","3.51","6.9","3.62","36"
"73",="2474","可成","187.5","2015","1,340","657","283","72.4","940","1,036","17.2","587","1.42","27.2","1,716","449","0","106","556","1,160","150.26","85"
"74",="2888","新光金","8.02","2015","1,242","380","635","","","","19,405","278","28.6","405","29,631","","","128","28,399","1,231","10.8","43"
"75",="1476","儒鴻","448.5","2015","1,231","36.6","31.1","35.6","67.7","107","0.14","65.9","0.22","3.48","177","54.9","0.89","2.74","59.1","118","45.11","66"
"76",="2377","微星","145","2015","1,225","116","124","150","241","403","3.68","54.3","","1.58","465","205","0.13","2.31","208","257","30.47","45"
"77",="9945","潤泰新","36.25","2015","1,146","24.4","26.4","218","50.8","279","393","41.6","2.58","25.8","744","156","235","19.6","416","328","20.72","53"
"78",="2610","華航","19","2015","1,139","235","86.5","83","327","456","52.1","1296","10.1","332","2,219","682","686","180","1,614","606","10.66","43"
"79",="2105","正新","33.95","2015","1,100","223","131","132","356","523","5.68","1065","","58.7","1,660","374","321","40.2","760","900","27.51","60"
"80",="2324","仁寶","24.2","2015","1,067","628","1,657","465","2,289","2,778","220","243","11.9","12.6","3,279","2,028","144","7.32","2,183","1,096","23.71","38"
"81",="4958","臻鼎-KY","109","2015","1,032","214","178","59.4","393","568","2.28","321","0.98","15.8","913","393","96.5","1.03","490","423","52.5","53"
"82",="5274","信驊","2720","2015","1,029","8.3","2.03","0.43","10.9","11.4","","0.45","0.19","0.02","12.1","1.52","","","1.52","10.6","33.32","95"
"83",="2834","臺企銀","12.8","2015","1,028","411","247","","","","2,629","141","1.31","49.8","14,759","","","7.07","14,082","677","11.9","62"
"84",="2347","聯強","61.5","2015","1,026","139","542","353","700","1,086","145","70.6","4.5","29.6","1,348","903","","4.56","909","439","26.95","28"
"85",="3231","緯創","34.95","2015","1,014","586","915","676","1,532","2,321","99.2","377","20.2","32.2","2,904","1,998","141","23.5","2,212","692","28.45","34"
"86",="2356","英業達","28.15","2015","1,010","371","614","290","1,020","1,336","19.1","347","8.73","47.2","1,757","988","113","27.8","1,128","629","15.74","38"
"87",="4743","合一","254","2015","994","6.95","0.04","0.32","15","18.5","7.69","0.24","0.22","1.45","28.1","0.25","","0","0.42","27.7","14.22","49"
"88",="2344","華邦電","23.9","2015","951","64","60.6","85.4","151","247","25.2","319","2.71","3.21","626","123","87.6","14.1","225","401","10.89","57"
"89",="8464","億豐","317","2015","929","59.9","21.6","27.4","81.5","112","0.32","48","0.32","12.7","176","30.9","23","0.57","66.6","110","37.12","72"
"90",="2027","大成鋼","45.45","2015","922","25.7","36.7","279","64.7","374","3.02","67.2","6.34","7.01","471","141","172","1.37","316","154","14.69","30"
"91",="9904","寶成","30.9","2015","911","378","375","463","900","1,457","432","698","128","85.6","2,806","907","298","35.7","1,258","1,548","23.51","49"
"92",="4966","譜瑞-KY","1120","2015","909","28.9","12.5","6.14","41.4","50.2","","1.58","29.9","0.36","82.4","17.8","","","17.8","64.6","85.16","70"
"93",="5483","中美晶","154","2015","903","59","62","57.5","121","193","43.4","189","7.02","29.6","462","101","25.5","42.6","176","286","40.01","43"
"94",="2049","上銀","252.5","2015","893","16.1","54.8","55.2","70.9","136","4.93","159","1.92","23.8","328","115","61.3","4.27","183","145","50.68","40"
"95",="5269","祥碩","1265","2015","877","7.7","1.98","2.11","11.9","14.2","","1.21","0.36","0.09","16.2","2.79","","0","2.79","13.5","23.57","70"
"96",="3661","世芯-KY","1205","2015","858","9.58","8.45","2.34","18","25.8","7.1","4.45","1.44","0.2","39.2","10.9","","","10.9","28.3","45.92","51"
"97",="3533","嘉澤","808","2015","858","20.4","35.1","12.8","55.6","75.6","3","21.9","0.12","6.78","109","26.9","","0.02","27.7","80.9","86.01","51"
"98",="9941","裕融","172.5","2015","858","25.4","718","4.05","775","809","2.68","157","1.63","12.9","987","851","14","1.39","873","114","34.3","43"
"99","00724B","群益10年IG金融債","33.23","","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2015","823","446","495","340","950","1,329","45.1","48.3","266","20.1","1,717","1,026","","17.8","1,059","659","21.67","36"
"102",="3702","大聯大","48.1","2015","808","94.5","1,015","503","1,111","1,655","25","46.6","56.7","3.97","1,791","1,116","180","7.04","1,307","483","28.85","30"
"103",="1229","聯華","54.4","2015","805","6.04","9.04","10.3","15.1","25.8","203","14.9","0.15","0.73","245","28","11","2.48","42.4","203","22.7","53"
"104",="3293","鈊象","560","2015","789","6.71","4.39","1.31","17.6","19.6","0.24","13.2","0.19","0.57","34.2","5.43","","0.73","6.18","28","40.07","70"
"105","00761B","國泰A級公司債","36.74","","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2015","757","163","798","94.1","1,071","1,222","451","332","65","39.2","2,120","1,186","16.5","62.3","1,308","812","45.79","34"
"107",="2371","大同","32.35","2015","757","271","148","191","629","870","282","778","17.9","44.2","2,019","1,040","353","61.3","1,530","489","13.49","32"
"108",="2376","技嘉","118.5","2015","753","107","57.2","84.3","178","278","7.35","40.2","0.34","3.23","332","101","0","5.37","107","226","35.83","49"
"109",="1504","東元","35.2","2015","753","149","124","118","292","423","189","150","55.4","14.7","844","227","53","24.4","330","514","23.97","49"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2015","738","539","269","40.8","814","1,025","60.1","120","","14.3","1,234","317","","1.37","324","910","65.15","60"
"112",="3105","穩懋","168","2015","712","18.7","7","24.7","42.1","69.8","31.7","116","0.62","21.8","241","46.1","21","1.7","69","172","28.85","64"
"113",="8299","群聯","358","2015","712","124","48.2","52.5","195","248","16.1","16.4","1.99","0.03","284","78","","0.67","78.7","205","102.99","68"
"114",="3023","信邦","301.5","2015","709","30.4","30.4","21.7","62.5","85.3","8.83","15.1","0.1","1.35","111","51.2","0.05","0.94","54.8","56.4","25.87","51"
"115",="6789","采鈺","223.5","","705","","","","","","","","","","","","","","","","",""
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2015","698","24.9","26.9","16.4","78.1","96.3","11.2","27.7","2.01","21.8","161","31.1","31.4","1.51","65.3","95.3","24.94","57"
"118",="2542","興富發","40.4","2015","693","124","18.7","859","147","1,105","4.94","25.2","0.28","6.19","1,142","702","45.5","0.44","749","393","30.78","62"
"119",="6550","北極星藥業-KY","93","2015","689","6.29","0","","6.29","9.83","","14","0.41","0.44","24.7","9.13","3.99","0.47","13.6","11.1","5.35","50"
"120",="2385","群光","90.7","2015","682","23.5","191","94.1","259","364","53.7","155","2.63","13.2","590","302","23.9","2.06","329","261","33.54","38"
"121",="2812","台中銀","13.55","2015","680","102","66.5","","","","692","92.7","1.84","15.7","5,756","","","4.18","5,357","399","12.55","62"
"122",="6781","AES-KY","792","","677","","","","","","","","","","","","","","","","",""
"123",="6239","力成","88.9","2015","675","197","93.6","27.4","293","325","25.6","352","12.3","1.4","717","113","167","17.9","297","420","43.42","60"
"124","00746B","富邦A級公司債","36.21","","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2015","665","78.4","114","141","204","355","4.27","76.5","1.85","14","460","233","0.1","12","255","204","54.28","45"
"126","00725B","國泰投資級公司債","35.87","","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2015","650","15.8","16.3","9.04","32.6","42.6","0.2","20.7","80.3","5.91","155","17.6","41.1","4.22","67.7","87.3","32.76","51"
"128",="3532","台勝科","165","2015","640","27.9","14.5","22.9","45.3","69.9","0","148","0","1.15","222","17","0","3.32","20.3","201","25.95","64"
"129","00679B","元大美債20年","32.18","","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2015","639","14","3.19","36","17.6","54.5","481","18.9","4.65","1.63","566","63.1","154","9.57","234","332","22.48","64"
"131",="2337","旺宏","33.9","2015","629","55.9","33.9","93.3","89.8","185","13.1","166","1.09","1.82","376","99.1","78.6","14.2","192","184","5.1","34"
"132",="4919","新唐","148","2015","621","18.3","9.4","10.4","27.7","38.9","4.5","4.64","2.43","1.13","52.9","15.8","","4.88","21.7","31.2","15.04","57"
"133",="6592","和潤企業","118","2015","608","5.22","791","5.67","799","845","0.03","41.6","","0.57","889","747","22","33.7","803","85.6","","42"
"134",="2449","京元電子","49.3","2015","603","62.3","39","4.14","102","111","28.5","257","1.05","2.4","404","61.4","116","3.17","181","224","19.23","64"
"135",="5904","寶雅","585","2015","598","7.64","5.76","20.7","13.4","35.2","","18.3","","3","56.7","25.8","3.38","0.08","29.3","27.4","28.72","55"
"136",="2352","佳世達","30.35","2015","597","90.4","254","164","352","558","197","195","1.98","31.9","1,002","521","141","18.7","689","314","13.87","36"
"137",="1802","台玻","20.45","2015","595","39.5","82.7","94.8","124","252","30.9","638","1.35","33.1","960","328","133","19.5","487","473","17.49","30"
"138",="3036","文曄","66.4","2015","587","15.8","240","166","264","432","8.97","5.25","15.8","7.08","472","281","19.1","0.23","303","169","37.81","26"
"139",="2227","裕日車","192.5","2015","578","101","5.95","0.03","122","123","164","19.4","0.14","4.08","312","69.9","","5.91","92.2","220","73.18","55"
"140",="3044","健鼎","108.5","2015","570","273","125","43.4","398","456","","141","1.09","7.92","625","311","","1.13","328","298","56.64","41"
"141",="2383","台光電","170.5","2015","568","39.1","67.9","17.9","107","126","0.19","46.6","0.03","4.29","177","63","12.2","0.24","80.2","96.9","30.49","57"
"142",="2838","聯邦銀","15.4","2015","553","83.5","152","","","","1,235","77.2","21.4","71.8","5,085","","","25.8","4,733","352","13.39","57"
"143",="1722","台肥","55.9","2015","548","24.7","21.1","21.7","133","189","316","272","4.72","19.2","805","22.5","","177","275","530","54.05","53"
"144",="6121","新普","295","2015","546","83.4","113","86.9","263","354","0.94","63.1","0.55","16.4","437","214","","0.07","223","214","68.64","47"
"145",="3653","健策","404","2015","543","12","8.59","8.41","22.8","31.5","0.03","17.8","0.06","1.19","51","6.66","","0.67","7.51","43.5","41.39","55"
"146",="1477","聚陽","221","2015","535","29.2","3.79","31.6","33.5","81.4","1.79","46.1","0.5","4.83","136","42.3","","2.05","44.4","91.1","45.56","64"
"147",="3189","景碩","116","2015","525","127","41.8","22.9","209","235","0.5","162","0.3","29.3","426","103","13.7","0.86","118","308","63.74","62"
"148","00720B","元大投資級公司債","34.26","","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2015","517","58.3","37.5","8.89","95.9","157","0.08","150","72.2","4.1","385","100","36","1.1","142","242","36.11","62"
"150",="2313","華通","43.3","2015","516","84.9","117","62.6","202","276","","227","1.12","4.92","515","175","108","11","307","208","17.44","43"
"151",="2498","宏達電","62.2","2015","513","353","190","191","547","864","53.4","154","55.6","79.2","1,294","645","","0.3","646","648","78.27","32"
"152",="2637","慧洋-KY","67.7","2015","505","19.1","2.4","0.87","24.9","38.4","1.52","764","","37.4","842","77.1","423","45.3","546","296","57.27","51"
"153",="5903","全家","224.5","2015","501","56","16.4","38.7","72.5","114","22.9","88.2","6.49","10.3","245","168","3.75","23.4","196","49.1","20.83","57"
"154","2882A","國泰特","59.3","","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2015","491","7.65","9.76","1.54","17.9","19.5","0","0.05","0","0.93","20.6","3","0","","3.03","17.5","28.08","70"
"157",="6176","瑞儀","105","2015","488","198","164","24.5","383","437","3.84","90.4","0.62","4.92","540","240","54.6","1.91","297","243","52.27","45"
"158",="3035","智原","194.5","2015","483","25.2","8.76","7.85","34.9","44.2","13","5.81","5.49","0.64","69.4","16.1","","2.37","18.4","51","20.73","57"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2015","475","164","5.53","3.51","266","272","28.7","310","","25.3","637","156","194","6.01","361","276","32.65","49"
"161",="9914","美利達","157.5","2015","471","41.3","20.4","30.8","69.1","101","87.1","28.2","0.19","5.05","224","62.1","4.6","3.77","89.9","134","42.96","57"
"162",="006208","富邦台50","68.55","2015","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2015","463","56.4","54.8","78.3","136","229","384","173","","9.45","801","106","104","28.9","240","561","31.33","47"
"164",="9917","中保科","102","2015","460","39.6","14","4.85","55.7","65.7","47.8","69","3.54","13.9","203","69.6","0.42","21.6","91.7","111","24.19","62"
"165",="2006","東和鋼鐵","63","2015","460","39.9","52.7","51.3","94.6","149","39.4","154","0","15.4","361","95.7","24.6","7.99","130","231","23.03","43"
"166",="2845","遠東銀","11.25","2015","458","61","209","","","","1,010","28.4","17.8","2.36","5,466","","","8.99","5,076","390","12.85","67"
"167",="5522","遠雄","58.4","2015","456","21.5","16.7","712","38.2","851","125","0.33","","1.42","978","517","18.6","2.68","542","436","52.18","51"
"168",="1513","中興電","94.9","2015","452","12.9","27","35.4","41.7","92.1","18.6","33.8","0.89","5.46","152","56.8","9.61","5.64","75.3","76.3","17.93","40"
"169",="2492","華新科","92.9","2015","451","25.3","52.3","31.4","116","149","50.1","55.5","0.1","2.91","262","71.3","34","1.97","108","155","24.77","40"
"170","00778B","凱基金融債20+","34.65","","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2015","446","2.11","0.73","0.27","3.75","4.28","","4.11","0.03","0.25","8.68","1.09","2.9","0.01","4","4.68","20.86","57"
"172",="1210","大成","49.85","2015","446","44","56.6","69.2","101","207","48.4","122","1.48","18","400","169","35.9","2.46","208","192","19.95","38"
"173",="2388","威盛","89.8","2015","446","22.9","4.26","3.95","34.6","40.7","37","22.8","1.72","2.98","105","42.5","18.5","2.65","65.6","39.6","5.03","51"
"174",="3406","玉晶光","393","2015","443","9.18","23.3","11.1","35.2","48.3","0.35","83.7","0.7","7.57","144","65.9","5.26","3.43","75.7","68.4","67.65","28"
"175",="2368","金像電","89.5","2015","440","38.5","60.5","23.9","99.1","127","5.44","81.1","0.11","3.43","222","120","24","4.67","150","72","13.12","40"
"176",="1907","永豐餘","26.3","2015","437","23.8","146","97.6","232","397","215","472","5.07","39.8","1,134","350","280","17.3","681","453","21.41","36"
"177",="2404","漢唐","228","2015","435","53.8","35.8","0.72","90.6","120","18","5.68","0.02","2.5","147","81.7","","0.03","84.8","62.2","26.05","51"
"178",="2015","豐興","73.6","2015","428","36.1","11.6","24.5","48.1","82.7","24.3","78.8","","3.25","190","25","","2.46","27.5","163","28.01","62"
"179",="2889","國票金","12.15","2015","419","27.3","157","","","","2,369","19.2","3.66","14.8","2,602","","","9.2","2,258","344","11.34","62"
"180",="1503","士電","80.2","2015","418","14.7","62.3","41.7","78.7","123","154","59.7","","5.13","346","84","8.5","15.7","127","219","41.14","40"
"181","2882B","國泰金乙特","59.6","","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","2015","409","11.9","19.6","15.9","34.7","52.2","1.72","13.2","0.95","1.98","70.8","22.4","4.42","0.06","27","43.9","47.77","53"
"184",="3017","奇鋐","115.5","2015","408","77.1","62.1","45.3","143","197","5.47","52.5","0.39","11.1","270","138","27.5","9.81","182","87.4","24.34","43"
"185","2881B","富邦金乙特","60.7","","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2015","397","57","3.27","377","60.3","486","717","9.75","0.25","14.2","1,235","153","305","6.2","659","576","31.42","49"
"187","00777B","凱基AAA至A公司債","34.77","","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2015","390","0.37","13.6","32.7","22.3","65.2","75.8","165","","0.43","306","111","124","3.07","240","66.4","4.62","26"
"189",="8415","大國鋼","37.2","2015","384","3.89","9.61","89.4","13.5","107","","18.2","5.64","1.73","139","52.3","12","0.28","65.2","73.3","12.22","34"
"190",="6116","彩晶","13","2015","382","42","28.5","19.7","70.5","111","81.6","192","7","1.82","394","67.1","","0.19","67.5","326","10.09","43"
"191",="2634","漢翔","40.25","2015","379","15.5","68.6","88","84.1","212","7.12","57.1","4.12","3.83","287","138","19.2","2.32","172","115","12.69","38"
"192","00726B","國泰5Y+新興債","33.31","","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2015","374","2.46","1.36","0.56","4.13","4.77","","3.08","0.01","0.07","8.09","1.23","","","1.24","6.85","31.15","64"
"194",="1314","中石化","9.88","2015","374","88.9","17.7","19.2","120","151","438","163","0.21","5.16","758","52.8","60.2","3.08","225","533","22.86","40"
"195",="2809","京城銀","33.55","2015","373","88.9","12.9","","","","705","24.9","","5.22","2,376","","","2.9","2,091","285","24.52","76"
"196","2881A","富邦特","62.1","","373","","","","","","","","","","","","","","","","",""
"197",="1717","長興","31.6","2015","372","74.5","122","62.4","196","289","22.1","161","0.49","13.6","491","95.3","124","17.6","267","224","21.39","49"
