"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"12",="2002","中鋼","31.45","2018","4,949","183","206","1,011","585","1,743","831","3987","18.5","81.8","6,745","1,553","1,521","107","3,317","3,428","20.25","38"
"13",="3711","日月光投控","109.5","2018","4,774","515","808","467","1,440","2,016","192","2146","802","126","5,334","1,563","1,441","64.9","3,127","2,207","47.78","47"
"14",="2886","兆豐金","31.75","2018","4,426","1,297","927","","","","9,027","220","5.18","37.9","35,421","","","72.7","32,278","3,143","23.11","71"
"15",="2891","中信金","20.85","2018","4,083","1,283","1,978","","","","26,537","540","245","557","57,532","","","163","54,381","3,151","15.89","57"
"16",="1326","台化","68.5","2018","4,015","312","640","424","2,053","2,550","1,966","1291","0.01","84.3","5,915","1,062","446","69.9","1,582","4,333","63.39","51"
"17",="1216","統一","68.7","2018","3,904","801","217","354","1,280","1,716","599","1370","117","208","4,072","1,466","590","187","2,368","1,703","18.72","53"
"18",="5871","中租-KY","230","2018","3,641","176","2,642","","2,931","3,025","42.7","103","0.76","798","4,004","2,728","554","56.2","3,363","641","47.47","55"
"19",="5880","合庫金","25.35","2018","3,551","572","313","","","","10,507","338","36.3","32.8","35,083","","","31.9","32,958","2,125","16.57","62"
"20",="3045","台灣大","99","2018","3,484","75","97.4","39.5","230","291","92","389","622","43.5","1,477","419","334","21.1","797","680","22.71","55"
"21",="2603","長榮","162","2018","3,429","358","172","51","579","679","359","1172","22.7","49.4","2,290","501","930","130","1,580","710","14.81","45"
"22",="2892","第一金","25.8","2018","3,412","535","845","","","","8,462","272","5.15","40.8","29,352","","","51.7","27,299","2,053","16.64","57"
"23",="2884","玉山金","23.7","2018","3,383","558","935","","","","6,832","326","61.2","56.2","22,878","","","24.7","21,277","1,601","14.78","71"
"24",="2207","和泰車","595","2018","3,250","94.7","1,227","100","1,363","1,563","252","419","12.2","36.4","2,294","1,503","40.9","91.3","1,711","582","90.33","40"
"25",="2382","廣達","83.2","2018","3,214","2,113","2,073","1,361","4,307","6,008","15.1","494","8.49","22.7","6,595","4,981","184","9","5,182","1,412","35","38"
"26",="3008","大立光","2250","2018","3,003","834","120","38.9","968","1,013","2.09","279","0.81","28","1,326","249","","1.02","250","1,076","802.14","94"
"27",="2880","華南金","21.65","2018","2,954","485","412","","","","7,706","323","7.62","29","26,842","","","94.7","25,100","1,742","15.09","62"
"28",="2395","研華","363","2018","2,816","66.3","84","75.6","173","254","37.3","97.8","39.4","6.19","439","121","0.46","4.05","144","295","41.94","66"
"29",="2912","統一超","268","2018","2,786","485","68","151","562","756","114","253","104","32","1,277","681","10.8","90.9","837","440","33.91","57"
"30",="0050","元大台灣50","118.95","2018","2,741","","","","","","","","","","","","","","","","",""
"31",="2885","元大金","21.85","2018","2,732","655","1,433","","","","11,444","219","337","478","22,871","","","418","20,503","2,368","18.76","57"
"32",="3034","聯詠","434.5","2018","2,644","205","134","69.5","339","410","12","26.1","26.8","0.86","481","170","","4.48","178","303","49.82","64"
"33",="1101","台泥","36.4","2018","2,605","485","392","94.6","972","1,104","789","911","204","433","3,441","645","474","235","1,467","1,974","34.2","53"
"34",="4904","遠傳","70.8","2018","2,307","42.5","80.5","37.6","173","239","27.8","418","531","27.4","1,268","256","231","9.92","528","740","22.5","55"
"35",="2609","陽明","65.4","2018","2,284","174","84.6","40.8","285","346","193","784","0.98","22.8","1,400","475","601","101","1,197","203","8.54","30"
"36",="1590","亞德客-KY","1120","2018","2,240","38.9","50.3","40.8","95.8","140","","185","0.77","19.7","350","139","35","","179","171","90.46","52"
"37",="6488","環球晶","502","2018","2,185","352","92.3","70.4","447","532","2.3","309","36.5","4.69","898","244","150","35.4","467","432","99.12","74"
"38",="5876","上海商銀","44.7","2018","2,173","605","170","","","","5,660","215","18.4","32.9","18,924","","","30.1","17,144","1,780","32.07","76"
"39",="2327","國巨","496","2018","2,089","204","202","103","493","609","155","186","262","3.59","1,237","538","90","11","643","594","139.9","81"
"40",="2883","開發金","12.2","2018","2,055","596","1,016","","","","20,158","317","212","489","27,178","","","286","24,943","2,236","10.97","48"
"41",="3037","欣興","134","2018","2,042","228","165","79.8","393","488","65.4","467","2.21","15.5","1,046","386","179","11.8","579","467","29.06","47"
"42",="2379","瑞昱","397.5","2018","2,039","43.1","80.8","58.6","450","512","19.7","33.2","16.9","0.5","583","325","","0.81","336","246","48.49","51"
"43",="2357","華碩","271","2018","2,013","640","829","943","1,545","2,549","552","167","20.7","35.1","3,422","1,627","","6.66","1,745","1,677","217.25","38"
"44",="8069","元太","175.5","2018","2,001","77","24.7","19.3","166","189","35.1","45.2","85.3","4.09","369","65.7","17.6","1.59","86","283","24.71","66"
"45",="2890","永豐金","16.25","2018","1,973","254","756","","","","4,529","126","22.3","192","16,049","","","75.8","14,631","1,418","12.58","57"
"46",="1605","華新","52.8","2018","1,970","94.1","168","260","304","587","448","251","1.64","22.3","1,327","321","200","10.7","534","793","23.25","40"
"47",="0056","元大高股息","27.76","2018","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2018","1,936","134","42.7","13.4","208","237","56.2","434","0.96","42.5","770","208","180","13.6","422","348","15.59","45"
"49",="2887","台新金","16","2018","1,916","226","1,448","","","","5,083","192","22.8","117","17,869","","","37.1","16,124","1,745","15.22","62"
"50",="6415","矽力*-KY","499","2018","1,903","26.2","7","16.9","53.4","71","18.9","11.8","35.9","0.91","139","9.01","","0.39","9.4","129","143.34","79"
"51",="2408","南亞科","59.3","2018","1,837","574","111","122","685","824","30.1","954","0.46","9.2","1,826","168","","9.15","177","1,649","54.02","98"
"52",="4938","和碩","67.9","2018","1,811","1,061","2,004","1,650","3,095","4,828","15.3","876","14.8","73.1","5,844","3,704","249","10.9","3,979","1,864","57.44","34"
"53",="2801","彰銀","16.95","2018","1,796","511","299","","","","4,399","211","7.31","10","20,818","","","27.9","19,253","1,566","15.99","67"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2018","1,759","29.2","11.3","16.3","41.5","61.7","13.1","44.8","1.28","0.91","122","57.7","","2.62","60.5","61.7","43.91","55"
"56",="8046","南電","261","2018","1,686","110","74.7","43.3","184","229","0","140","0.02","0.41","381","42.7","9.37","18.5","83.3","297","46.01","40"
"57",="2301","光寶科","70.5","2018","1,666","633","572","315","1,239","1,580","70.5","205","59.1","13.7","1,971","1,206","","2.4","1,225","747","30.69","45"
"58",="1402","遠東新","31","2018","1,659","353","319","341","813","1,292","1,937","1646","580","153","5,656","1,289","1,478","26.9","2,979","2,677","38.03","40"
"59",="6669","緯穎","948","2018","1,657","14","95.9","139","110","276","","1.26","0.07","1.97","282","118","55.2","0.01","174","108","70.89","32"
"60",="2633","台灣高鐵","29.4","2018","1,655","69.5","5.06","20.3","77.8","228","","0.98","4,012","21.3","4,331","138","2,761","642","3,636","694","12.33","59"
"61",="2345","智邦","294.5","2018","1,649","43","81.8","78.1","129","209","2.47","9.67","0.36","1.9","224","121","0","0.31","121","103","18.5","45"
"62",="9910","豐泰","180","2018","1,587","32.1","66.3","62.2","98.4","173","8.65","144","3.72","5.76","342","102","9.88","21.9","162","180","23.95","60"
"63",="5347","世界","95.9","2018","1,572","146","60.1","34.2","222","258","47.5","64.4","0.26","5.17","377","71.9","","8.61","82.1","294","17.96","77"
"64",="3443","創意","1130","2018","1,514","39.1","9.1","12.7","48.7","66.3","","10.9","2.88","0.43","81.1","36.3","","0.85","37.4","43.7","32.58","55"
"65",="1102","亞泥","42.65","2018","1,512","149","261","98","684","804","1,246","525","36.9","175","2,792","628","458","15","1,201","1,590","41.02","51"
"66",="3529","力旺","1980","2018","1,508","13","1.59","","14.6","14.8","0.59","4.92","0.67","0","21","3.5","","0.21","3.71","17.3","23.36","95"
"67",="6409","旭隼","1615","2018","1,417","26.3","22.7","9.73","49","60.5","","19.6","0.05","2.01","82.9","38.4","","0","38.4","44.5","56.55","61"
"68",="3481","群創","14.55","2018","1,390","338","510","309","1,367","1,697","77.9","2066","177","28.7","4,119","1,203","351","6.32","1,569","2,550","25.62","45"
"69",="2409","友達","18","2018","1,386","692","474","263","1,183","1,491","140","2216","134","51.7","4,098","1,289","567","20.3","1,926","2,173","21.08","47"
"70",="2618","長榮航","26.1","2018","1,380","483","161","49.3","690","760","33","1440","21.2","117","2,412","609","831","270","1,711","701","14.45","51"
"71",="6770","力積電","34.6","2018","1,366","22.9","56.9","61","79.8","153","0.09","349","8.44","8","551","154","37.6","49.4","259","292","","55"
"72",="6446","藥華藥","451","2018","1,365","21.7","0.23","0.33","21.9","22.6","0.36","3.08","0.16","1.81","28.1","2.45","0.84","0.04","3.33","24.7","11.28","40"
"73",="2474","可成","187.5","2018","1,340","293","258","252","1,685","1,965","8.88","503","1.26","32.2","2,572","1,040","","18.1","1,058","1,513","196.29","72"
"74",="2888","新光金","8.02","2018","1,242","517","767","","","","26,668","319","29.4","330","36,485","","","192","35,039","1,446","11.8","43"
"75",="1476","儒鴻","448.5","2018","1,231","29.1","39","42.6","68","114","0.26","100","0.21","6.43","221","51.9","","0.1","52.1","169","61.71","66"
"76",="2377","微星","145","2018","1,225","88.2","162","221","251","494","3.41","47.4","","2.99","552","248","0.16","4.45","252","299","35.44","49"
"77",="9945","潤泰新","36.25","2018","1,146","39.9","12.6","277","60.5","349","396","41.1","2.24","72.4","863","134","338","24.6","510","353","30.9","51"
"78",="2610","華航","19","2018","1,139","249","109","86.5","400","528","44.1","1631","12.1","34.3","2,301","609","911","94.1","1,701","600","10.54","45"
"79",="2105","正新","33.95","2018","1,100","278","126","194","404","630","7.95","1033","","61.6","1,748","445","460","30.2","949","798","24.43","47"
"80",="2324","仁寶","24.2","2018","1,067","703","2,054","791","2,807","3,627","126","204","15.2","14.8","3,998","2,742","110","9.48","2,866","1,132","24.26","36"
"81",="4958","臻鼎-KY","109","2018","1,032","407","251","101","746","889","0.52","419","1.86","80.4","1,401","518","91.9","1.11","620","781","69.66","53"
"82",="5274","信驊","2720","2018","1,029","10.9","4.01","1.39","16.6","18.2","","0.85","8.42","0.51","28.3","4.24","","0.02","5.04","23.3","68.37","93"
"83",="2834","臺企銀","12.8","2018","1,028","460","457","","","","3,442","143","2.86","52.6","16,190","","","11.5","15,342","849","13.27","67"
"84",="2347","聯強","61.5","2018","1,026","56.7","648","408","723","1,177","185","69.2","6.32","25.6","1,475","974","","5.53","982","494","28.52","28"
"85",="3231","緯創","34.95","2018","1,014","435","1,184","896","1,620","2,754","102","429","10.8","37.8","3,391","2,399","202","22.5","2,656","735","24.47","34"
"86",="2356","英業達","28.15","2018","1,010","251","948","429","1,228","1,679","13.7","303","8.85","53.2","2,058","1,407","34.1","39.8","1,481","577","15.43","32"
"87",="4743","合一","254","2018","994","1.51","0.01","0.5","6.3","7.45","7.77","5.61","0.52","1.98","23.4","0.23","1.46","0","1.7","21.7","10.37","40"
"88",="2344","華邦電","23.9","2018","951","126","69.2","109","257","375","45","525","2.29","3.49","960","165","141","15.8","322","639","15.69","62"
"89",="8464","億豐","317","2018","929","45.7","32.2","35.7","77.9","119","0.18","50.6","0.3","12.7","186","42.8","","0.62","59","127","42.85","70"
"90",="2027","大成鋼","45.45","2018","922","118","72.3","478","214","733","17.4","129","75.4","2.3","970","175","350","2.92","529","441","24.72","47"
"91",="9904","寶成","30.9","2018","911","323","441","594","950","1,644","354","792","121","113","3,043","933","537","37.1","1,521","1,522","26.42","49"
"92",="4966","譜瑞-KY","1120","2018","909","60.1","14.1","11","74.2","90.6","","3.26","25.6","0.25","120","23.1","","","23.1","97.2","123.82","77"
"93",="5483","中美晶","154","2018","903","368","98.8","78.8","470","573","35.3","374","36.5","5.93","1,040","302","178","34.9","561","479","45.85","62"
"94",="2049","上銀","252.5","2018","893","27.9","60.8","89.3","88.7","185","11.2","252","2.56","33.8","489","176","60.1","3.47","245","244","80.45","55"
"95",="5269","祥碩","1265","2018","877","14.3","8.4","4.11","23.6","27.9","0.87","1.56","1.25","0.14","32.2","8.9","","0","8.9","23.3","38.78","81"
"96",="3661","世芯-KY","1205","2018","858","11.4","6.93","2.81","24.6","28.8","3.19","3.17","1.47","0.16","37.2","7.69","","0.18","7.97","29.2","48.87","62"
"97",="3533","嘉澤","808","2018","858","14.5","55.3","22.3","71","95.7","2.42","33.5","0.6","4.73","138","38.8","","0.02","39.2","98.7","100.73","60"
"98",="9941","裕融","172.5","2018","858","49.4","1,388","16.7","1,446","1,508","2.9","182","2.77","14.7","1,718","1,486","16.5","1.06","1,514","204","43.96","47"
"99","00724B","群益10年IG金融債","33.23","2018","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2018","823","273","486","421","768","1,231","63.8","38.5","173","24.4","1,540","868","47.2","16.8","950","590","19.24","36"
"102",="3702","大聯大","48.1","2018","808","71.2","1,068","648","1,141","1,810","30.3","57","55.7","3.02","1,961","1,265","134","9.09","1,412","548","32.37","26"
"103",="1229","聯華","54.4","2018","805","7.07","8.74","9.42","15.8","26.2","259","18.1","0.15","0.76","304","45.9","9","1.81","57.7","246","23.34","55"
"104",="3293","鈊象","560","2018","789","11.5","6.23","1.41","29.2","31","2.21","11.9","0.12","0.3","46.1","7.37","","1.12","8.49","37.6","53.54","87"
"105","00761B","國泰A級公司債","36.74","","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2018","757","299","1,573","173","1,935","2,217","401","380","116","69.1","3,199","2,077","194","35.2","2,354","844","45.95","36"
"107",="2371","大同","32.35","2018","757","89.7","95.6","188","233","450","398","495","0.91","36.7","1,392","684","294","19","1,082","309","14.5","21"
"108",="2376","技嘉","118.5","2018","753","86.1","59.2","115","166","290","18.2","41.3","0.52","2.49","357","110","0.11","5.99","116","242","37.89","47"
"109",="1504","東元","35.2","2018","753","175","108","114","309","438","207","174","55.6","33.8","920","181","107","22.3","335","585","27.11","49"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2018","738","522","332","29.1","1,036","1,070","381","75.2","17.7","15.6","1,566","560","","1.09","570","996","70.35","45"
"112",="3105","穩懋","168","2018","712","54.6","14.2","39.1","69.9","113","50.6","156","5.87","27.4","355","38.3","58","2.24","98.6","256","59.88","64"
"113",="8299","群聯","358","2018","712","142","55.2","75.8","228","306","23.7","29.9","1.53","0.07","364","94.2","","1.07","95.3","269","136.56","62"
"114",="3023","信邦","301.5","2018","709","26.3","47.8","35.3","75.7","114","6.31","18.5","0.95","1.77","142","69.8","0.08","1.17","74","68","29.12","51"
"115",="6789","采鈺","223.5","2018","705","36.2","5.19","0.36","41.9","42.6","","16.8","0.14","0.17","60.2","8.61","","0.04","8.65","51.5","","66"
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2018","698","29.2","48.3","24.2","104","132","44.1","33.9","2.74","16.5","232","59.7","19.5","1.61","85.1","147","34.73","57"
"118",="2542","興富發","40.4","2018","693","151","17.7","917","175","1,150","49.6","32.9","0.25","75.7","1,309","617","289","0.41","908","401","29.98","51"
"119",="6550","北極星藥業-KY","93","2018","689","3.92","0","","3.92","4.28","","14.8","","0.72","19.8","10.9","2.1","0.38","13.4","6.41","2.24","50"
"120",="2385","群光","90.7","2018","682","19.5","186","151","278","464","84.2","124","2.34","13.9","689","392","10.1","2.64","408","282","35.07","36"
"121",="2812","台中銀","13.55","2018","680","159","128","","","","1,653","94.5","1.63","16.8","6,908","","","9.27","6,430","478","13.57","67"
"122",="6781","AES-KY","792","2018","677","7.78","10.1","16.9","18","36.1","","3.59","0.31","0.61","40.7","16.8","","","17","23.6","","48"
"123",="6239","力成","88.9","2018","675","185","122","38.2","330","379","20.7","620","11.6","1.37","1,036","186","309","9.49","505","531","52.77","60"
"124","00746B","富邦A級公司債","36.21","","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2018","665","61.9","139","156","228","391","4.07","91.8","2.1","24.9","526","272","10.1","8.83","304","223","55.47","45"
"126","00725B","國泰投資級公司債","35.87","2018","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2018","650","10.2","11.9","11.6","22.2","35.6","0.09","18.1","82.7","7.14","149","21","15.7","32.7","71.7","76.8","30.33","51"
"128",="3532","台勝科","165","2018","640","73.5","32.9","27.6","106","136","0","109","","1.33","248","25.7","","4.22","30","218","56.14","91"
"129","00679B","元大美債20年","32.18","2018","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2018","639","149","4.77","28.6","154","183","319","12.4","4.35","94.1","618","42.1","229","8.28","297","322","40.53","74"
"131",="2337","旺宏","33.9","2018","629","136","46.5","179","183","367","16.2","193","0.45","2.09","590","202","58.9","16.5","277","314","17.06","68"
"132",="4919","新唐","148","2018","621","15.4","11.8","15.6","27.2","44.6","5.9","6.98","1.45","1.18","61.2","19.2","0","3.66","23.8","37.3","17.99","57"
"133",="6592","和潤企業","118","2018","608","4.65","1,122","0.13","1,127","1,187","0.03","17.5","","14.1","1,223","1,100","0.92","2.65","1,104","119","27.51","47"
"134",="2449","京元電子","49.3","2018","603","47.9","54.5","11.4","106","126","18.1","319","1.71","2.32","472","54","168","4.83","226","245","20.02","51"
"135",="5904","寶雅","585","2018","598","12.5","8.22","30.4","20.7","52.2","","28","","4.88","85.6","35.3","9.44","0.12","44.9","40.7","41.67","59"
"136",="2352","佳世達","30.35","2018","597","96.2","287","251","388","662","229","210","49.9","28.3","1,198","613","163","9.81","799","399","16.5","36"
"137",="1802","台玻","20.45","2018","595","47.1","96.9","88.5","153","262","44","508","0.7","31.3","851","233","115","19","373","477","15.21","40"
"138",="3036","文曄","66.4","2018","587","33.4","382","469","416","889","8.73","9.95","18.8","5.35","938","713","1.23","1.44","720","218","39.28","26"
"139",="2227","裕日車","192.5","2018","578","70.4","9.84","","83.5","83.6","156","17.9","0.25","1.71","261","33.2","0.22","3.3","56.4","205","68.19","59"
"140",="3044","健鼎","108.5","2018","570","272","157","69.1","429","518","","164","0.43","9.45","715","368","","1.26","391","324","61.68","48"
"141",="2383","台光電","170.5","2018","568","60.2","76.7","22.1","137","162","0.17","49.4","0.07","6.49","220","72","16.6","0.1","100","119","37.23","49"
"142",="2838","聯邦銀","15.4","2018","553","140","181","","","","2,421","80.1","21.6","80.6","6,476","","","30","5,975","501","17.24","57"
"143",="1722","台肥","55.9","2018","548","34.4","13","28.2","66.5","137","471","138","1.46","13.8","764","19.8","","162","256","508","51.82","47"
"144",="6121","新普","295","2018","546","42.8","128","145","240","390","4.98","63.2","0.57","22.9","484","250","","0.06","259","225","119.12","40"
"145",="3653","健策","404","2018","543","15.5","13.2","13.4","30.4","44.4","0.01","21.5","0.14","1.78","68.2","11.1","6.94","0.52","19.1","49.1","44.59","62"
"146",="1477","聚陽","221","2018","535","19.1","9.25","33.4","29","82.3","1.53","47.9","0.19","3.27","137","45.2","","2.5","47.8","88.8","41.87","51"
"147",="3189","景碩","116","2018","525","101","40.9","32.7","157","193","7.85","197","0.15","27.8","426","102","26","0.7","129","297","61.63","51"
"148","00720B","元大投資級公司債","34.26","2018","518","","","","","","","","","","","","","","","","",""
"149",="6147","頎邦","70","2018","517","60.6","57.2","7.5","118","131","47.2","162","50.6","3.24","396","82.9","26.5","1.18","117","279","42.6","66"
"150",="2313","華通","43.3","2018","516","67.4","136","69.4","205","295","0","269","0.88","2.78","577","181","135","7.95","342","235","19.71","40"
"151",="2498","宏達電","62.2","2018","513","244","19","33","268","485","51","84.3","11.8","5.89","677","223","","1.3","225","452","55.16","68"
"152",="2637","慧洋-KY","67.7","2018","505","7.97","2.71","1.3","11","33.4","0.9","842","","13.1","889","121","428","59.9","608","281","44.63","47"
"153",="5903","全家","224.5","2018","501","98.3","21.8","41.1","123","184","22.1","99.3","7.09","11.8","328","243","","27.2","270","57.7","24.49","60"
"154","2882A","國泰特","59.3","2018","494","","","","","","","","","","","","","","","","",""
"155",="00881","國泰台灣5G+","14.97","","494","","","","","","","","","","","","","","","","",""
"156",="6531","愛普*","303.5","2018","491","5.52","7.77","18.8","13.3","33.6","0.82","0.43","1.99","1.44","38.7","12.3","","0","12.3","26.4","35.17","38"
"157",="6176","瑞儀","105","2018","488","203","187","21.6","426","548","0","42","0.16","4.93","601","340","","2.08","343","258","55.46","49"
"158",="3035","智原","194.5","2018","483","23.9","9.29","5.96","37.1","43.9","11","5.76","6.91","0.07","68.1","17.7","","2.35","20","48.1","19.3","57"
"159","00632R","元大台灣50反1","5.37","","482","","","","","","","","","","","","","","","","",""
"160",="2606","裕民","56.2","2018","475","167","6.23","4.1","261","267","48.5","299","0.35","16.7","632","194","177","3.69","376","256","30.32","53"
"161",="9914","美利達","157.5","2018","471","32.2","25.1","38.5","62.3","101","97.5","23.4","0.41","3.7","228","67.4","1.26","1.79","95","133","42.65","45"
"162",="006208","富邦台50","68.55","2018","470","","","","","","","","","","","","","","","","",""
"163",="1434","福懋","27.5","2018","463","33.9","57.9","87.1","141","238","497","188","","6.61","930","91.9","80.2","5.52","181","750","40.96","47"
"164",="9917","中保科","102","2018","460","50.2","12.3","3.16","67.4","77.7","38.6","70.2","4.31","14","209","74.8","3.5","22.5","101","108","23.4","60"
"165",="2006","東和鋼鐵","63","2018","460","11","34.4","155","62.8","230","39","207","1.87","6.11","486","175","60.2","8.6","245","240","23.81","30"
"166",="2845","遠東銀","11.25","2018","458","100","215","","","","1,836","27.3","17","1.71","6,274","","","4.75","5,826","447","13.69","62"
"167",="5522","遠雄","58.4","2018","456","41.2","14.6","576","60","692","77.2","0.08","0.6","2.64","773","347","10.7","4.3","363","410","50.88","43"
"168",="1513","中興電","94.9","2018","452","9.86","19.1","44.4","41.5","99.3","16.2","42.2","0.67","10.1","169","82.8","6.48","0.49","93.2","76.2","17.91","36"
"169",="2492","華新科","92.9","2018","451","97.7","149","64.3","296","366","99.1","159","0.08","4.96","635","212","40.2","8.1","262","373","71.81","79"
"170","00778B","凱基金融債20+","34.65","","447","","","","","","","","","","","","","","","","",""
"171",="6472","保瑞","582","2018","446","4.98","2.2","1.84","7.5","10.2","0.11","11.5","0.02","0.21","22.3","3.78","4.71","0","9.11","13.2","45.07","79"
"172",="1210","大成","49.85","2018","446","29.8","61.4","77.7","91.4","210","42.7","145","1.64","21.9","425","168","32.5","2.31","203","222","22.52","43"
"173",="2388","威盛","89.8","2018","446","20.6","4.49","6.57","28.8","36.5","24.9","21.2","0.47","1.15","84.3","15.1","21.2","7.23","45.5","38.8","7.22","45"
"174",="3406","玉晶光","393","2018","443","10.7","22.5","10.1","34.3","46.1","8.7","59","0.57","9.15","126","35.6","7.24","0.16","46.7","79.1","78.79","55"
"175",="2368","金像電","89.5","2018","440","35.1","62.2","34.1","97.4","135","5.96","61.8","0.29","1.98","212","114","22.8","3.53","141","70.5","13.04","40"
"176",="1907","永豐餘","26.3","2018","437","46.6","155","112","277","443","208","489","5.22","32.5","1,182","327","336","15.4","713","469","21.36","38"
"177",="2404","漢唐","228","2018","435","70.3","44","0.39","138","173","24","8.07","0.01","1.91","208","129","","0.09","133","74.9","38.06","57"
"178",="2015","豐興","73.6","2018","428","6.5","14.9","67.2","23.9","96.8","29.3","99.5","","1.02","228","39.8","","1.82","41.6","186","32.05","53"
"179",="2889","國票金","12.15","2018","419","28.1","215","","","","2,484","18.3","2.25","10.9","2,780","","","6.26","2,419","361","11.58","62"
"180",="1503","士電","80.2","2018","418","29.7","61.7","46.5","114","165","162","63.8","","6.23","400","128","8.5","5.68","164","236","44.41","38"
"181","2882B","國泰金乙特","59.6","2018","417","","","","","","","","","","","","","","","","",""
"182","00723B","群益15年IG科技債","33.4","2018","414","","","","","","","","","","","","","","","","",""
"183",="3665","貿聯-KY","268","2018","409","35.6","52.4","44.6","88.1","135","6.01","22.2","9.22","3.51","177","53.6","32.3","0.26","86.8","90.6","75.99","49"
"184",="3017","奇鋐","115.5","2018","408","67.8","58.4","75.5","131","216","5.88","64.1","1.45","11.7","304","163","33.9","8.64","214","90.1","24.82","43"
"185","2881B","富邦金乙特","60.7","2018","405","","","","","","","","","","","","","","","","",""
"186",="2923","鼎固-KY","22.8","2018","397","29.8","3.14","400","79","717","453","9.64","","4.74","1,190","188","373","3.73","665","525","28.74","47"
"187","00777B","凱基AAA至A公司債","34.77","","395","","","","","","","","","","","","","","","","",""
"188",="2014","中鴻","27.15","2018","390","2","15","82.4","27.2","117","84.4","132","","0.63","334","124","55.8","4.66","187","148","10.28","40"
"189",="8415","大國鋼","37.2","2018","384","93.9","28.5","110","130","246","3.69","23.7","8.28","1.88","289","53.3","39","0.14","93","196","19.01","47"
"190",="6116","彩晶","13","2018","382","44.8","12","11.4","184","200","104","176","3.98","2.18","486","71.5","0","1.26","73","413","13.11","51"
"191",="2634","漢翔","40.25","2018","379","9.63","155","68","164","290","7.06","83.5","8.68","5.92","398","218","28.4","2.06","257","141","15.01","36"
"192","00726B","國泰5Y+新興債","33.31","2018","376","","","","","","","","","","","","","","","","",""
"193",="6548","長科*","38.7","2018","374","23","19.7","14.4","42.8","57.9","2.8","24.4","7.06","5.01","97.9","27.6","16.1","0.29","46.2","51.7","144.33","49"
"194",="1314","中石化","9.88","2018","374","135","27.5","22.4","178","216","476","195","1.88","7.86","897","74.9","38.1","4.65","225","672","24.78","51"
"195",="2809","京城銀","33.55","2018","373","43.4","36.4","","","","1,035","23.9","","8.79","2,811","","","3.33","2,459","352","30.83","62"
"196","2881A","富邦特","62.1","2018","373","","","","","","","","","","","","","","","","",""
